@relation training_data

@attribute text string
@attribute emojis string
@attribute emotion {positive,neutral,negative}

@data
'i pride myself on listening to a wide variety of music','',positive
'i swelled with pride','',positive
'i was sad , but i helped him move his stuff','',negative
'despite the large load of stuff he took , i barely notice a difference in the house','',neutral
'i ve already told mom i\'m moving on the weekend of the 26th , and i just need to get a hold of andrea so i can make the plans formal','',neutral
'i could probably find a way to swing it , but it would be a little cramped','',neutral
'i love my chairs * sniffs','',positive
'i also tried to do my timetable , today was the first day i can set the timetable','',neutral
'that way i can go to the furmeets , jason also did the same thing , he has mondays off so he can go to the furmeet','',neutral
'that\'s funny , i think , that we love the furries so much that we re willing to schedule our schooling around the meets','',positive
woohoo,'',positive
'i was kind of confused','',neutral
'i need to make another few calls , but mom\'s in norwich and has the only phone that works right now','',neutral
'same deal , i have the number written down on a piece of paper so i do not forget when the time comes','',neutral
'and since i put that i was living with mother , and she only makes 6000 a year , i can almost guarantee that i will get accepted for osap , and they said they will pay 8700 for this year','',neutral
'which is crazy good , especially if i\'m living with andrea , who only asks for internet , hydro , and food','',positive
'well , i could splurge','',positive
'i do have to pay something like 300 dollars a semester for the mohawk brantford to mohawk hamilton bus','',neutral
'and they say for this semester , i only owe them 1044.12','',neutral
'either way , i\'m thinking it\'s looking pretty good','',positive
'so , tomorrow i am busy','',neutral
'i get to be ticket bitch , and i get more volunteer hours and experience','',neutral
'try to tell me that it\'s not impressive to see on a resume','',neutral
'i need to have them ready so i can be looking for a job in brantford after school','',neutral
'i finally feel a little more independent','',neutral
'here\'s a list of the things i need to do','',neutral
'i just need it to get mom\'s signature , then i think i mail it to the government when they decide or something','',neutral
'after that , i then make my calls to mohawk to ask about the money issue , the tuition and my schedules','',neutral
'#5 talk to the people concerning the shuttlebus from brantford to mohawk','',neutral
'courses just opened up , so it\'s not like i\'m late , they ve been open for a whole 12 hours , and i can register until mid september , so i ve got some time , however , i do not want to wait , that\'s why i went on the site this morning to do it asap','',neutral
'so , tomorrow\'s gonna make me a little sad','',negative
'not to mention the 680','',neutral
'you know , do my thing , be independent','',neutral
'anyway , the smart part of me says to go to jason s , make some cash , get stronger , get ready and train my leg to be stronger ( like i did on my bike .','',neutral
'i mean , i told her on july 25th , or somewhere around there , that i\'d come help out , and i was not backing out this time','',neutral
'i miss em all and they re the smartest , most responsible group i ve ever been a part of','',negative
'however , the playful , devil-may-care part of me tells me to fuck em all and go to london to watch movies with the furs','',negative
'in fact , i sent her an email , and she still has not responded , so i do not know when she will be here','',neutral
flamers,'',neutral
'people like a guy i know named pisher , and kuellere','',neutral
'just as an example , here\'s something he wrote','',neutral
'it\'s a defensible opinion , however unproven','',neutral
'people like him bug me , not because they disagree with me , but because when you disagree with them , they resort to insults , and we all know how men need to have big balls and can not lose to another man , people always fall into a fight , or as it\'s known online , a flame war','',negative
'i try to stay out of them , as i can not stand my intelligence being lowered to their level , but sometimes i just want to do what jay and silent bob did','',neutral
'go to their houses and smash their faces in because they like to aggravate','',negative
'when i go on a messageboard about movies , i like discussing things like which film was better , pirates or superman','',neutral
'i personally enjoyed pirates more , but i thought superman was far more artistically done with a fantastic story','',positive
'whereas you go on there , on one side there are people constantly saying that pirates sucked , and that nobody is allowed to like it because it sucked and it was horrible','',negative
'etc . or you have the folks trying to tell you that superman was horrible','',negative
'it\'s disgusting that i have to feel relieved when i find a thread that has people calmly discussing sides of an argument','',negative
'well , i\'m gonna go post on a board and try to ignore the flames','',neutral
'so im confuzed','',neutral
'i dont like myself quite frankly i dislike myself very much , dont ask why cause i couldnt tell you','',negative
'all i know is i suck ( and im not looking for sympathy comments here','',negative
'im only writing this stuff down because when i see it in writing sometime i understand myself bette','',neutral
'i hate the word bette','',negative
'why cant i just be happy with good enough','',positive
'everything could always be better so ill never be happy','',negative
freaky,'',negative
'but wat the heck does \" delight yourself in the lord and he will give you the desires of your heart \" , mean','',negative
'i suck , completely and thouroughly suc','',negative
'i feel like i constantly need a boyfriend','',neutral
'ahhhhhhhhhhhhhhhhhhh why do i hate life ?','',negative
'i just wanna have fun and be happy and simple like all my friends','',positive
'just giggle giggle giggle thats all they do everyday all day and all they need is a boyfriend and someone to laugh with','',positive
'i want to be tha','',neutral
'terrorists make me sick , they ought to all be horrifically detained , i believe it was the first time in my life i have had to resort to extreme racism','',negative
'do you people not listen to the news or what','',negative
'perhaps i am just being petty , but that did really annoy me . it absolutely outrages me as to how evil , and canniving these people are','',negative
'imagine , transporting a bomb , fashioned out of a sports drink , and triggering it with the simplistic flash of a disposable camera','',negative
'i just can not believe it','',positive
'britain , has , evidently officially gone to the dogs if the so-called \" prime minister \" is in mexico , whilst we could have been dealing with 3,500 innocent lives lost , on 10 different jetliners','',negative
'so , i am thankful to still be alive','',positive
'for ages now i ve been doing this self defence class and at the beginning of every class we get a stern talking too about not doing any of this stuff at home , and i ve just discovered why','',neutral
'lat night , while trying to demonstrate to tequila boy how effectlivley i could beat him up if he ever had a complete change of personality and decided to attack me i slipped on the carpet trying to demonstrate a roundhouse kick fell backwards and hit the wall with what i\'m assured was a sickening crack','',negative
'so now i have five staples in the back of my head','',neutral
'which , just so you know , really fucking hurts','',negative
'in fact , i bought toilet paper of george bush stupid quotes','',negative
'now i\'m on my political soapbox , so if you find opposition to the republican regime distasteful , feel free to exit now','',negative
'on a more serious note , just open up any paper or online news provider and you will find things that * should * alarm you , and which definitely are bothering me ! here is just an example from yahoo news','',negative
'\" washington - while the british terror suspects were hatching their plot , the bush administration was quietly seeking permission to divert $6 million that was supposed to be spent this year developing new homeland explosives detection technology .','',negative
'we have spent billions of dollars and countless human capital expenditure on the whole homeland security division','',neutral
'that does not even begin to address the loss of our civil liberties and the insidious spread of a gestapo or kgb-like mentality that most of america just seems to be blissfully unaware of','',negative
'the government can and will find you no matter what steps you take to try and get some privacy','',neutral
'perhaps i\'m being an alarmist , but the loss of privacy and personal freedom in the name of \" security \" scares me . i am fine with heightened security at airports','',negative
'in fact , last night my mom asked me if i am \" scared \" of flying and going on our trip','',negative
'it\'s the pervasive spread of \" big brother is watching you \" that concerns me . some people say \" we only have to put up with this for two more years \" while i say , \" get me a job in canada !','',neutral
'one such being the slight civil annoyance of another commuter\'s feet riding pride high on the train seats','',negative
'often only concerned in self removal in busy or peak times','',neutral
'sadly , due to current legal mud pies , forcefully conveying the issues and negatives concerned with sitting in such a state are verboten','',negative
'knowing the majority\'s aversion to confrontations and speaking out , a ride with the feet up on the seats can usually last the entirety of a journey','',negative
'this works in their favour','',neutral
'for those who feel powerless and fearful of repercussions , yet want to take action , there is always something more grating than knowing someone either cannot read or show respect for public seating areas','',negative
'away from view and made to be the problem of another set of commuters','',neutral
'as , after all , society has been developed to shift blame and anger ad infinitum','',negative
'thank god the exam\'s over','',positive
'i really hate ma am nario','',negative
'some questions was not even discussed','',neutral
'fuck i can not wait to live alone','',negative
'if i ever live with a girl , that bitch better be clean','',negative
'i come home after two weeks and our place is fucking disgusting','',negative
'what the helllll','',negative
'im cleaning out my inbox and saved folders and stuff too','',neutral
hahah,'',positive
'girlfriends and random sex junk mail and all','',neutral
'gotta love it','',positive
'i did not even get a jolt when i saw her face on comments','',neutral
'i used to be so sad about it','',negative
'i still have moments and all , natrually','',neutral
'that\'s one of the last steps','',neutral
'most people say that\'s the first step , but it totally is not','',neutral
'euphoric almost','',positive
wowo,'',positive
'deep like the kiddy pool','',neutral
'good times','',positive
'we re down to the final weeks of summer people','',neutral
'i hate it when certain people always seem to be better at me in everything they do','',negative
'maybe if i just tried hard enough , without anyone putting me down','',neutral
'i guess i\'m not going to continue with this any more','',neutral
'i\'m still pretty freaked out by the piano exam next week','',negative
'my brain seems dead and most probably will not be able to keep up with everything else that i\'m sure is going to be thrown at me . if people\'s minds could be weirded out','',neutral
'i wish it all would end','',neutral
'i dislike negative , non-beneficial ( to me ) change in people and things','',negative
'i do not like that','',negative
'where has the love in reciprocation gone','',neutral
'the fireworks were beautiful','',positive
'the only way to enjoy them , is to live that moment','',positive
'then , they are gone','',neutral
'miss it and that is it','',negative
'the last time i watched them so close up was back when i was still a young child','',neutral
'why is life so much more complex now','',neutral
'where should i go on from here','',neutral
'3rd guy sms-ed me , 3 times in 3 days time','',neutral
'i gave in to temptation','',negative
'i replied him , asking him to give me a call , which he did','',neutral
'he told me about his work and his regime for his upcoming marathon','',neutral
'i just wanted someone i can confide about the difficulties i faced at work and the void in my life','',negative
'maslow theory about our basic needs being met and wanting to find other purposes in life','',neutral
'i have yet to establish a career for myself','',neutral
'yet , i do not know the means to achieve them','',neutral
'i feel so lost','',negative
'fui al dentista , hoy','',neutral
'my mouth hurts soooooo much','',negative
'i hate going to the dentist , well hate is a strong word','',negative
'i dislike going to the dentist','',negative
'bad new','',negative
'i got three cavities','',neutral
'have to go back ( i shrug at the thought )','',neutral
'have to have healthy teeth','',neutral
'\" playing love and politic are alike , you have to say the words without really say them and make sure the opposite party get the impressions you want them to see','',neutral
'and for some reasons i dislike doing politic cause manipulating , mostly people , are what it does','',negative
'my parents are moving to mars , pennsylvania , on thursday','',neutral
'this is twenty minutes from pittsburgh , where my dad works , but still 6-7 hours from swarthmore , where i go to school','',neutral
'win win','',positive
'my sister will remain in michigan , so i thought i\'d be coming back here occasionally , but she and i have had several vicious , scarring fights this summer','',negative
'i spend my time joyfully packing boxes','',positive
'it\'s like christmas presents in reverse','',positive
'probably i do','',neutral
'i ve considered not coming home for holidays to see my family because i dislike this town so much','',negative
'no , that last one is not true','',neutral
'a guy sat next to me and bumped my leg with his','',neutral
'( \" are not you a friend of maggie\'s ? \" i am maggie','',neutral
'\" really ?','',positive
'\" you look like her , i guess','',neutral
'hahaha !','',positive
'the guy sitting next to me started to small-talk slash pick-girl-up-talk','',neutral
'attractive and high','',neutral
'totally dangerous combination','',negative
'he disengaged after the second glare','',neutral
'just because , you know , too cheesy to live','',negative
'also , mormons came to the door last week','',neutral
'i\'m not sure why i did that , or why i allowed that to happen , or whatever','',neutral
'maybe i wanted to fuck with myself , which usually happens anytime i feel relatively okay','',negative
'maybe i was nostalgic','',negative
'i need to go to therapy like whoa','',neutral
'theres to many stories to tell here so i will just give the general outline of p2p','',neutral
'39 kids , 4 leaders , 1 amazing irish woman named lynn , and 3 weeks in england ireland and wales can only lead to a once in a life time experience','',positive
'mel , sully , steve , adam , gibbs , artur , erin , jacqui , will , leanne , nikki , justin , jeffy , steph , all the catherines/katies , kaela , bree , sarah grady ( future president of 2005 haha ) , sarah p , caitlin g i love you all','',positive
'you made this trip amazing and i do not know what i\'m gonna do without you','',positive
'so i came back right in time , right before heathrow airport was put on severe high alert','',neutral
'i\'m really lucky about that','',positive
'i\'m actually pretty good at driving a normal car , so i\'m excited','',positive
'i got some great presents and had an awesome 16th birthday .','',positive
'it\'s not like much has happened since last year','',neutral
'there is always so much stuff i have to do each day that before i know it the day is gone','',neutral
'the people here even at columbia are so different than i expected','',positive
'i\'m loving school at columbia','',positive
'i feel more at ease now that i kind of know what i want to do with my life , but more scared because i feel like everyone is a step ahead of me . i have to admit though school has me freaked out about my future','',negative
'my marketing strategies class always keeps me thinking about it','',neutral
'i\'m scared to death about getting a job after school','',negative
'i can not wait , but i\'m nervous as hell now','',negative
'what if nothing goes as planned and i can not get a job and i\'m stuck doing something that i hate','',negative
'one of the girls who is also in my class was in the elevator','',neutral
'she was saying how she had the same area code and that she\'s from spring valley weird huh','',positive
'the weirdest part is her roomate is someone who i went to school with since jr. high','',positive
'that is if my ticket ever comes','',neutral
'i\'m excited to go i always like to go to different concerts and plus it will be nice to go out and do something fun','',positive
'it was definitely a shocking experience , but atleast i can say i have ridden in an ambulance before','',positive
'i am still having trouble walking straight and am slurring a lot ( so excuse the grammar ) , but things are getting better','',neutral
'my mother was there for me the whole time while i was scared to death , losing consciousnes , and fearing for my life , and i will always remember that','',negative
'the goal was to go to sleep and never wake up , but after taking 32 of those dreadful cold pills that put scars on my kidney in the first place , death was becomming all too real too fast','',negative
'have you ever wanted to be with someone that is a friend of the other sex but you are afraid to ask that person','',negative
'afraid that it would ruin your friendship with them as well as your friendship with another person','',negative
'afraid that you will be hurt yet again','',negative
'hurt if that person say\'s no','',negative
'hurt if that person say\'s yes and down the line you brake up','',negative
'hurt by the world of friendship yet again','',negative
'hurt by the world of dating','',negative
'hurt so bad you stay in a world that is only in your mind','',negative
'hurt so bad you stay in your room','',negative
'never wanting to go out with someone again','',neutral
'my night last night turned out amazing towards 8 😮 0-9 😮','',positive
'i had a really nice conversation with juckett , another amazing one with phil , and then another one with solomon','',positive
'it was definitely a good night of conversation , although i did stay up until 12 👨 0 , and i payed for that this morning in 1st period ( physics','',positive
'but all of a sudden today it\'s hit me that i have all this work due','',positive
'i have so much long-term work that i\'m not sure if i will get it all finished with band practice every night , a football game friday , and a competition all day saturday','',neutral
'i\'m starting my argument on illegal immigration ( which i may say is turning out fantastic with the first two praragraphs i have ) , and i finished one of my us history charts , and i plan on outlining a bit once i start watching america\'s next top model','',positive
'plus , all this stuff is being forced on me with my dad','',neutral
'the courts and my lawyer and my therapist and my mom are all getting mad because i do not have all this time in the world to hang out with my dad for a few hours','',negative
'love nfl , love live , it only makes sense','',positive
'instead of nfl live , i get barry zito of the oakland a\'s rambling on about somebody who just died','',neutral
'i\'m sorry someone died , but to mislead me like that is inexcusable','',negative
definitely,'',neutral
'i turned the channel to espn because the directtv satellite guide said nfl live was on','',neutral
'love nfl , love live , it only makes sense','',positive
'i\'m sorry someone died , but to mislead me like that is inexcusable','',negative
'jacked up','',neutral
'do not be afraid to weigh in on the subject','',neutral
'even though i wasnt in the right mood , a.k.a : my mind was in portland , it was a really good flick','',positive
'it was one of the movies i was told to watch','',neutral
'i just plainly said','',neutral
'she stopped talking about it , started mumbling about porcaline and what time she has to start the bisk','',neutral
'not on this matter however','',neutral
'i never took it out','',neutral
'what i was worried about , someone trying to steal money off my card , isnt going to happen','',negative
'their atm machines \" eat \" the cards','',neutral
'and therapy ! !','',neutral
'she makes me all nervous and tense','',negative
'and anything she says , no matter how sweet the voice is is nasty and mean spirited','',negative
'and me with my explaining skills wont show her how what she just said stung','',negative
'i get stuck , cant think of the right term and lose my train of thought','',neutral
'thus getting myself more pissed and less willing to finish what i was just trying to say','',negative
'and i end up doing what she says because i cant get over the fact i stumbled in a sentence 5 minutes prior','',neutral
'i cant wait to visit portland again , though right now i dont think ill be able to go back until i have payed rent','',neutral
'which sucks , but that might mean her birthday','',negative
'but if it takes 2 weeks for me to get a pay check and the first week of work is counted into the next two weeks anyway','',neutral
'i might have to borrow from mom , since ive payed her off , but then shell know i dont have any of the money left and','',neutral
'im afraid of what will happen if that gets out','',negative
'im worried about money','',negative
'but im more worried about losing the one i love , even though i cant have her right now','',negative
'i know this is cheesy and maybe pointless but i am going to say it anyway','',neutral
'okay shut up','',negative
'okay y alls','',neutral
'i went to the dentist today was some fillings and instead i got a root canal','',neutral
'it was not too bad','',neutral
'i can handle dull aches , it\'s the sharp pains that freak me out','',negative
'then they fucked around with my teeth , which never hurt ( except for the clamp ) , but i was on edge , because it felt like it was about to hurt , like any moment they might hit a nerve','',negative
annnndddd,'',neutral
'so the nurse was doing suction , and she accidently hit the rubber sheath across my mouth ( isolating the tooth ) which made a very loud noise in my ear , so i flinched , and the dentist was like \" it\'s not big deal , show her it\'s nothing to be afraid of \" so she did it again and i really freaked out , really flinched and even cried out and then i starting crying','',negative
'and a temp','',neutral
'filling , which sucks','',negative
'as unexpectedly and elusively as the innernets appear , so do they stop disapear','',positive
'enjoying it while it lasts','',positive
'so hi , friends , it is me , and i\'m in my sweatpants and barefoot','',neutral
pshaw,'',positive
'totally true access hollywood says so','',neutral
'go to and tell me if you think i should get some business cards from them','',neutral
'my spendy muscles are , like , twitching in anticipation but i do not know','',neutral
'today at work i popped advils and helped a mother and daughter figure out some drapes for the daughter\'s bedroom','',neutral
'and it turns out that the daughter and i both graduated from brockport this spring','',positive
'she\'s living at home with her parents now and she\'s not feeling very good about herself','',negative
'except no , cos she\'s thinking about going to school for nursing , and i ve been knitting like a mofo','',neutral
'something good is going to happen if it kills me . i think i threw out my back hunching over ( hence the advils ) , but that\'s nothin','',neutral
'no way','',neutral
'which , to be honest , was making brad slightly nervous','',negative
'perhaps it had just been pre-deal excitement','',positive
'he had wanted to call either yohji or schuldig last night , but deguchi had kept him busy attending a ball , not returning home until three in the morning','',neutral
'an almost 24 hour day was not brad\'s idea of a good time','',neutral
'and deguchi did not have another social function planned until tomorrow night','',neutral
'and then the flight home','',neutral
'but in the meantime , he had free time , as deguchi was passed out in his room from too much liquor and too little sleep and the desire to be as perky as possible for his golf game tomorrow','',neutral
'it was a pleasant tuesday evening in hawai i , wednesday at home , brad reminded himself automatically , and he had the doors to the balcony open wide and was sitting on the lone chair looking out over the ocean','',positive
'he called yohji , missing him , wanting to talk to him','',negative
'dear dinah','',neutral
'this is the last day','',neutral
'instead , i went shopping for sandals to wear to graduation','',neutral
'it\'s two-piece , green stretch velvet','',neutral
'in drawing , we played ms. wolf\'s fun game','',neutral
'it actually was quite a bit of fun','',positive
'the fun game itself involved cardboard boxes with mystery items in them and our job was to decorate the boxes any way we wanted','',neutral
'mez got a waffle-iron','',neutral
'it was very bright','',neutral
'he asked if i could help make him up like a clown , and then the two of us painted ryan\'s face like a hooker','',neutral
'we offered to do aaron too , but he just laughed and shook his head','',positive
'he really laughed a lot today','',positive
'i made me sorry that i do not actually know him','',negative
'after drawing , i was standing at ryan\'s locker , leaning back , laughing','',positive
'the bell for last hour had already rung and we were talking to a bunch of ryan\'s popular football-friends','',neutral
'i was laughing up at josh bloomfield and peter , when someone spoke softly behind me , very fast','',positive
'i wanted to wipe the green-and-purple whiskers off with my hands , but was afraid of making it worse , so i did not do anything','',negative
'ryan was kind of standing on the outside of the group , which makes sense , i guess','',neutral
'as mink turned from his locker and slid through the crowd , ryan watched him go','',neutral
'i said , \" he always seems so nervous .','',negative
'\" yeah','',neutral
'i feel kind of bad .','',negative
'\" what for ?','',neutral
'and - you know leif carlson ? - me and leif sat together and that guy shows up late on the first day of class and he was at our same table','',neutral
'\" so , we just did that','',neutral
'for like a week','',neutral
'hurting his feelings , \" ryan finished flatly','',negative
'i nodded , felt guilty','',negative
'because all those things about mink are exactly the reason why i can t , well , can not anything , really','',neutral
'and that\'s total bullshit , because those things should not even matter','',negative
'it\'s about a fucking jacket','',negative
'only , maybe just in different ways','',neutral
'and also , i look like a cat','',neutral
'goodbyes break my heart and make me choke on my last words','',negative
'they cause tears to run down my cheeks and make me want to fall to my knees','',negative
'backing out of that driveway getting further and further away from you was one of the hardest things i ve ever had to do','',negative
'i\'m so scared that everytime that i see you it\'s going to be my last time and i never want to leave your side','',negative
'getting home- back to reality','',neutral
'my quilt is finally coming along though i am alsorts of excited','',positive
'anyways i wont b here all weekend i will b in penn state with a bunch of male bleeders and my brother lol so there ttyl bye','',positive
'you say you want a revolutio','',neutral
'we all want to change the worl','',neutral
'well you kno','',neutral
'but when you talk about destructio','',neutral
'do not you know it\'s gonna be alrigh','',neutral
'you say you got a real solutio','',neutral
'you ask me for a contributio','',neutral
'we re all doing what we ca','',neutral
'but when you want money for people with minds that hat','',negative
'do not you know it\'s gonna be alrigh','',neutral
'you say you will change the constitutio','',neutral
'we all want to change your hea','',neutral
'well you kno','',neutral
'but if you go carrying pictures of chairman ma','',neutral
'do not you know know it\'s gonna be alrigh','',neutral
'-- the beatle','',neutral
'as long as capitalism reigns in america , the gulf between the haves and the have-nots will widen until it is an insurmountable chasm filled with the broken bodies of whipped slaves','',neutral
'stiffer than a starched eton collar','',neutral
'pretty damn sad , is not it','',negative
'what will it take to rise above and leave this human ashtray that we ve been snubbed into','',negative
'it will take total deprogramming','',neutral
'it will take radical thought change','',neutral
'words and phrases like \" terrorist , \" anti-semitic \" , \" anti-war \" , \" islamo-fascist \" , \" protest \" and \" communist \"','',neutral
'that last one alone has been responsible for more fear-mongering than the presently seated bush administration has been able to muster in the past six years , and that\'s a pretty tall order','',negative
'what\'s interesting about their motivations is that most of what we re supposed to be afraid of is actually simply informative alternatives to the status quo : the fear of change','',negative
'the government wants us to be afraid of terrorists so that they can pass more questionable legislation that makes it easier to control us','',negative
'they want us to not criticize the zionists who give the jews a bad name , because of how much zionists influence u.s. foriegn policy in the name of israel','',neutral
'they want us to be scared of protesting and dissenting in the name of freedom , because there are more of us than there are of them','',negative
'i even suggest that the government has always wished us to be afraid of communism , because it goes against the very thing that government relies upon to keep it rolling : capitalism','',negative
'from the \" red scare \" and the communist witch-hunt of the 50\'s with senator joe mccarthy aggressively pursuing perceived threats to the safety and security of america , to the current fear and loathing of so-called communist countries such as north korea , cuba and china , actual communism has never , ever existed','',negative
'dictators like fidel castro and kim jong il oversee police-states , but are not purveyors of actual communism as espoused by marx','',neutral
'but whereas earlier socialists often favored longer-term social reform , marx and engels believed that popular revolution was all but inevitable , and the only path to socialism','',neutral
'even within so-called modern communism , there are many splits and factions , notably between marxist/leninist communists and anarchists','',neutral
'while perusing the pages detailing the battle of words , i ran across a detailed look at just what the revolution might look like , if it truly indeed ever happened','',neutral
'recipe for a revolution','',neutral
'and it makes pretty clear the idea that the continuation of this charade of voting booths and elected officials is never going to turn america around and make it the utopia that many hope it will become ; unless the people get serious about organizing and ceasing this selfish , alienating style of life that we cling to','',neutral
'we are a nation of air-conditioned , drive-thru frequenting , automatic can-opener using , processed meat-eating , hands-free restroom-using workers','',neutral
'most of us do not choose to work','',neutral
'only after we have been put through the schools , which teach us not to think for ourselves or question what we re taught , only after we re encouraged to seek higher learning in order to make the highest dollar , do we then enter a life-long engagement in a vocation that keeps us away from the things we actually wish to do','',neutral
'the dream that you can fight hard and work to get ahead , put money away and eventually leave the factory of human flesh , at age 65 , to finally live what\'s left of your shriveled life , aided by the promise of a social security plan that our dear leader , the \" decider \" is actually trying to privatize , just like our national banking system','',neutral
'it\'s a depression','',negative
'everybody\'s out of work or scared of losing their job','',negative
'we know the air is unfit to breathe and our food is unfit to eat','',neutral
'we sit in the house , and slowly the world we re living in is getting smaller , and all we say is , \" please , at least leave us alone in our living rooms','',neutral
'just leave us alone .','',neutral
'i want you to get mad','',negative
'i do not want you to write to your congressman , because i would not know what to tell you to write','',neutral
'i do not know what to do about the depression and the inflation and the russians and the crime in the street','',negative
'all i know is that first , you ve got to get mad','',negative
'you ve gotta say , \" i\'m a human being , goddammit','',negative
'i want all of you to get up out of your chairs','',neutral
'\" i\'m as mad as hell','',negative
'and i\'m not going to take this anymore ! !','',negative
'have you ever felt longing','',negative
'just at the mere thought of the source of longing makes you want to cry , to sob out the truth of your heart','',negative
'longing is not for the faint of heart , but longing will make you weak in the heart','',negative
'it will alter you judgement , longing will destroy you','',negative
'so i started my first job this week','',neutral
'i volunteered at a store once but that was about it','',neutral
'the job is really nice','',positive
'she actually knows a couple of people that i know','',neutral
'luckily i do not have to do much with numbers cause i deal mostly with the phone , oh and did i mention they do not mind if we re on aim , check our e-mail , or look up random stuff online as long as we get our work done','',neutral
'it\'s pretty sweet and i feel very blessed that i have it','',positive
'oh and my mentor , she\'s catholic and she teaches ccd so me and her get along pretty good','',positive
'today sucked','',negative
again,'',neutral
ugh,'',negative
'i suppose it\'s mostly my fault','',neutral
'i will not pay attention in class and miss assignments , i\'m always afraid i\'m going to forget to do something or something\'s gonna spring up on me and aaaaaah ! !','',negative
'it just feels like my brain has ceased to function','',neutral
'i can not pay attention , i can not think straight , i can not even talk','',neutral
eeh,'',neutral
'and continues talking to someone else','',neutral
'today , i was pulled out of a meeting by our building manager , who was in a blind panic','',negative
'the problem turned out to be that i needed to choose a paint color for the walls of the new office space','',neutral
'( why yes , i have in fact spent the rest of the day imagining paint-based emergencies','',neutral
'at once ! \"','',neutral
'anyway , we tracked down the paint chip sample brochure buried on the receptionist\'s desk , and i pulled out my carpet samples , preparing to face my daunting choice -- which turned out to be between two nearly identical shades of office off-white','',neutral
'i checked two poltergeist books out of the library today','',neutral
'the other is appalling crap : disorganized , blatantly pseudoscientific , and misogynistic','',negative
'i suppose attitudes towards women have changed a lot too , but this was so awful i threw up my hands and returned the book before leaving the library','',negative
'he goes on to describe her in later years as unhappily married , fat , and sullen','',negative
'hello , hostile much','',neutral
yeah,'',neutral
'well if you do , remember that catchy song','',neutral
'it was not performed by lionel ritchie this time , but by faith no more','',neutral
'there\'s currently a commercial on rotation , i advertising what capitalistic piece of crap it is this time , but it is a terrible , terrible , cover of \" in a big country .','',negative
'i also heard somewhere that the song was covered by dashboard confessional','',neutral
'we have all had ( or are still having , perhaps for the rest of our lives ) our encounters with stupid people , but it\'s the ones who just will not stop bothering you that are among some of the worst','',negative
'somebody fucking invited me to a facebook group called \" sally is cooler than your mom .','',negative
'okay , if you re going to be cooler than anyone , saying that you re cooler than my mom is a fucking given','',negative
'but then again , even my mom is greater than sally','',neutral
'i\'d like to tell sally to go eat shit','',negative
'[ self-explanatory','',neutral
'three angry customers ; as a matter of fact , that last week alone at pier 1 was the only week where i met troublesome customers','',negative
'very odd and peculiar','',positive
'you choose the answer','',neutral
'good deal','',positive
'some chick named monica called and asked if i could work','',neutral
'oh i know , the kids who are voted \" best dressed \" in school','',neutral
'is not it aggravating when someone is practically demanding you to hang out with them','',negative
'get a fucking clue','',negative
'go find someone else to be your bitch','',negative
'sure , it\'s nice to see people wanting to be within your presence , but when they step over the line and enter the realm of stupidity , self-esteem issues and denial of self-being , well then i want to do nothing but kick you in the fucking baby maker','',negative
'i get such a laugh out of that every time','',positive
'lame lame lame comparison , i know','',neutral
well,'',neutral
'the closest to the origanal is panic ! s cover on this is halloween','',neutral
'that is probably a good thing','',neutral
'or maybe there is nothing worth comment upon ? ? )and that influences what i share , too','',neutral
'i tend to have great ideas about commentary about midday , and do not get around to blogging until later and the mood has passed','',neutral
'and you can bet i gave it a lot of thought','',neutral
'they can always choose not to go to church','',neutral
'i an not afraid of having lots of children','',neutral
'i just know having another one right now would cause great havoc in the tender new environment that dave and i have with the girls now','',neutral
'and god provided all sorts of opportunities for us to use knowledge in regard to family planning','',neutral
update,'',neutral
'the next time i actually get you on the phone when you re not a)tired b)not in the mood or c)just plain not wanting to talk to me please do not elect to watch a movie instead of having a conversation with me . it\'s these types of choices that make it hard for me to justify trying to be your friend','',negative
'me : yah uh , i was with about 12 other people ready to watch a movie we were supposed to start an hour before for a class , kinda already planned','',neutral
'first let me say , this is one of the stupidest fucking reasons to be ( once again ) pissy with someone','',negative
'fucking seriously kid','',negative
'this was on myspace today','',neutral
'im rather sick of myspace','',negative
'ive noticed an abundance are usually about me , and rather stupid','',negative
'so i ve stopped listening','',neutral
'every once in awhile one or two titles will catch my eye and i will read it , but for the most part i really am sick and tired to stupid repetitive shit','',negative
'i attempted to have a normal conversation with him , and apparently my basic human right to hang up whenever i choose to do so , is not allowed','',neutral
'gag , enough on that crap','',negative
'anyways , i went to court yesterday','',neutral
'court was intimidating but i did good','',negative
'long story short , i learned a lot','',neutral
'and it got ruled that it was my vehicles fault not mine , and the i got minimum sentence possible for my ticket','',neutral
'i actually got it pretty good','',positive
'every one was really nice , even the judge','',positive
'i get 9 in one yr and ive never had a ticket before , so i will be fine','',neutral
'the exciting part of my day , as cliche as it sounds was a car fire','',positive
'so i pulled over and ran up','',neutral
'i walked up to him \" whats going on , you need some help ?','',neutral
'i backed up during all this and looked under the vehicle only to see flames roaring towards the gas tank','',neutral
'so i told him it was on fire i dont think he heard me , so i grabbed his smeater and yanked him out of the car , he stumbled back , dropped his shit and looked at me pissed \" what the fuck lady \" we got about four or five steps from the vehicle when the gas tanked popped ( not a hollywood explosion here people ) and burning gas flew out everywhere , catching the grass on fire , blowing out both rear tires and because the door was open , the interior of the vehicle started going up in flames','',negative
