@relation training_data

@attribute text string
@attribute emojis string
@attribute emotion {positive,neutral,negative}

@data
'afraid that would ruin with as well as with','',negative
'afraid that will be hurt yet again','',negative
'hurt if say\'s','',negative
'hurt if say\'s yes and down up','',negative
'hurt by of yet again','',negative
'hurt by of dating','',negative
'hurt so bad stay in that is only in','',negative
'hurt so bad stay in','',negative
'never wanting go out with again','',neutral
'last turned out amazing towards','',positive
'had really nice with , amazing with , and then with','',positive
'was definitely good of , although did stay up until , and payed for in','',positive
'but of hit that have due','',positive
'have so much long-term that not sure if will get finished with , , and','',neutral
'starting on illegal which may say is turning out fantastic with first have , and finished of , and plan on outlining once start watching','',positive
'plus , is being forced on with','',neutral
'and and and are getting mad because do not have in hang out with for few','',negative
'love , love live , only makes','',positive
'instead of , get of rambling on about who just died','',neutral
'sorry died , but mislead like is inexcusable','',negative
definitely,'',neutral
'turned because said was on','',neutral
'love , love live , only makes','',positive
'sorry died , but mislead like is inexcusable','',negative
'jacked up','',neutral
'do not be afraid weigh in on','',neutral
'even though wasnt in , a.k.a : was in , was really good','',positive
'was of was told watch','',neutral
'just plainly said','',neutral
'stopped talking about , started mumbling about and what has start','',neutral
'not on however','',neutral
'never took out','',neutral
'what was worried about , trying steal off , isnt going happen','',negative
'\" eat \"','',neutral
and,'',neutral
'makes nervous and tense','',negative
'and says , how sweet is is nasty and mean spirited','',negative
'and with explaining wont show how what just said stung','',negative
'get stuck , cant think of and lose of thought','',neutral
'thus getting more pissed and less willing finish what was just trying say','',negative
'and end up doing what says because cant get over stumbled in prior','',neutral
'cant wait visit again , though right now dont think be able go back until have payed','',neutral
'which sucks , but might mean','',negative
'but if takes for get and first of is counted into next','',neutral
'might have borrow from , since payed off , but then know dont have of left and','',neutral
'afraid of what will happen if gets out','',negative
'worried about','',negative
'but more worried about losing love , even though cant have right now','',negative
'know is cheesy and maybe pointless but am going say anyway','',neutral
'okay shut up','',negative
'okay y alls','',neutral
'went was and instead got','',neutral
'was not too bad','',neutral
'can handle dull aches , sharp freak out','',negative
'then fucked around with , which never hurt except for , but was on , because felt like was about hurt , like might hit','',negative
annnndddd,'',neutral
'so was doing , and accidently hit across isolating which made very loud in , so flinched , and was like \" not big , show be afraid of \" so did again and really freaked out , really flinched and even cried out and then starting crying','',negative
and,'',neutral
'filling , which sucks','',negative
'as unexpectedly and elusively as appear , so do stop disapear','',positive
'enjoying while lasts','',positive
'so hi , , is , and in and','',neutral
pshaw,'',positive
'totally true says so','',neutral
'go and tell if think should get from','',neutral
'spendy are , like , twitching in but do not know','',neutral
'at popped and helped and out for','',neutral
'and turns out that and graduated from','',positive
'living at with now and not feeling very good about','',negative
'except , cos thinking about going for , and ve been knitting like','',neutral
'good is going happen if kills think threw out back hunching over hence , but','',neutral
'','',neutral
'which , be honest , was making slightly nervous','',negative
'perhaps had just been','',positive
'had wanted call or last , but had kept busy attending , not returning until in','',neutral
'almost was not of good','',neutral
'and did not have planned until','',neutral
'and then','',neutral
'but in , had free , as was passed out in from too much and too little and be as perky as possible for','',neutral
'was pleasant in , at , reminded automatically , and had and was sitting on looking out over','',positive
'called , missing , wanting talk','',negative
dear,'',neutral
'is last','',neutral
'instead , went for wear','',neutral
'two-piece , green','',neutral
'in drawing , played','',neutral
'actually was quite of fun','',positive
'involved with in and was decorate wanted','',neutral
got,'',neutral
'was very bright','',neutral
'asked if could help make up like , and then of painted like','',neutral
'offered do too , but just laughed and shook','',positive
'really laughed','',positive
'made sorry that do not actually know','',negative
'after drawing , was standing at , leaning back , laughing','',positive
'for last had already rung and were talking of popular','',neutral
'was laughing up at and , when spoke softly behind , very fast','',positive
'wanted wipe green-and-purple off with , but was afraid of making worse , so did not do','',negative
'was of standing on outside of , which makes , guess','',neutral
'as turned from and slid through , watched go','',neutral
'said , \" always seems so nervous','',negative
'\" yeah','',neutral
'feel of bad','',negative
'\" what for','',neutral
'and - know - and together and shows up late on first of and was at same','',neutral
'\" so , just did','',neutral
'for like','',neutral
'hurting , \" finished flatly','',negative
'nodded , felt guilty','',negative
'because about are exactly why can , well , can not , really','',neutral
'and total , because should not even','',negative
'about fucking','',negative
'only , maybe just in different','',neutral
'and also , look like','',neutral
'break and make choke on last','',negative
'cause run down and make want fall','',negative
'backing out of getting further and further away from was of hardest ve ever had do','',negative
'so scared that everytime that see going be last and never want leave','',negative
'getting back reality','',neutral
'is finally coming along though am of excited','',positive
'anyways wont b here will b in with of male and lol so there ttyl bye','',positive
'say want','',neutral
'want change','',neutral
'well kno','',neutral
'but when talk about destructio','',neutral
'do not know gonna be','',neutral
'say got real','',neutral
'ask for','',neutral
're doing what ca','',neutral
'but when want for with','',negative
'do not know gonna be','',neutral
'say will change','',neutral
'want change','',neutral
'well kno','',neutral
'but if go carrying of','',neutral
'do not know know gonna be','',neutral
--,'',neutral
'as long as reigns in , between and will widen until is insurmountable filled with of whipped','',neutral
'stiffer than starched','',neutral
'pretty damn sad , is not','',negative
'what will take rise above and leave human that ve been snubbed into','',negative
'will take total deprogramming','',neutral
'will take radical thought','',neutral
'and like \" terrorist , \" anti-semitic \" , \" anti-war \" , \" islamo-fascist \" , \" \" and \" \"','',neutral
'last alone has been responsible for more than presently seated has been able muster in past , and pretty tall','',negative
'what\'s interesting about is most of what re supposed be afraid of is actually simply informative : of','',negative
'wants be afraid of so that can pass more questionable that makes easier control','',negative
'want not criticize who give bad , because of how much in of','',neutral
'want be scared of protesting and dissenting in of , because there are more of than there are of','',negative
'even suggest that has always wished be afraid of , because goes against very that relies upon keep rolling :','',negative
'from \" red \" and of with aggressively pursuing perceived and of , current and of so-called such as , and , actual has never , ever existed','',negative
'like and oversee , but are not of actual as espoused by','',neutral
'but whereas earlier often favored longer-term , and believed popular was but inevitable , and only','',neutral
'even within so-called modern , there are many and , notably between marxist/leninist and','',neutral
'while perusing detailing of , ran across detailed at just what might look like , if truly indeed ever happened','',neutral
for,'',neutral
'and makes pretty clear that of of voting and elected is never going turn around and make many hope will become ; unless get serious about organizing and ceasing selfish , alienating of that cling','',neutral
'are of air-conditioned , frequenting , automatic can-opener using , processed , hands-free','',neutral
'most of do not choose work','',neutral
'only after have been put through , which teach not think for or what re taught , only after re encouraged seek higher learning in make highest , do then enter life-long in that keeps away from actually wish do','',neutral
'that can fight hard and get ahead , put away and eventually leave of human , at , finally live left of shriveled , aided by of that dear , \" \" is actually trying privatize , just like national','',neutral
'','',negative
'out of or scared of losing','',negative
'know is unfit breathe and is unfit eat','',neutral
'sit in , and slowly re living in is getting smaller , and say is , \" please , at least leave alone in living','',neutral
'just leave alone','',neutral
'want get mad','',negative
'do not want write , because would not know what tell write','',neutral
'do not know what do about and and and in','',negative
'know is first , ve got get mad','',negative
've gotta say , \" human , goddammit','',negative
'want of get up out of','',neutral
'\" as mad as','',negative
'and not going take anymore','',negative
'have ever felt longing','',negative
'just at mere thought of of makes want cry , sob out of','',negative
'longing is not for of , but longing will make weak in','',negative
'will alter , longing will destroy','',negative
'so started first','',neutral
'volunteered at once but was about','',neutral
'is really nice','',positive
'actually knows of that know','',neutral
'luckily do not have do much with cause deal mostly with , oh and did mention do not if re on , check , or look up random as long as get done','',neutral
'pretty sweet and feel very blessed that have','',positive
'oh and , and teaches so and get along pretty good','',positive
sucked,'',negative
again,'',neutral
ugh,'',negative
'suppose mostly','',neutral
'will not pay in and miss , always afraid going forget do or gonna spring up on and aaaaaah','',negative
'just feels like has ceased','',neutral
'can not pay , can not think straight , can not even talk','',neutral
eeh,'',neutral
'and continues talking else','',neutral
', was pulled out of by , who was in blind','',negative
'turned out be that needed choose for of new','',neutral
'why yes , have in spent of imagining','',neutral
'at once \"','',neutral
'anyway , tracked down buried on , and pulled out , preparing face daunting -- which turned out be between nearly identical of off-white','',neutral
'checked out of','',neutral
'is appalling : disorganized , blatantly pseudoscientific , and misogynistic','',negative
'suppose towards have changed too , but was so awful threw up and returned before leaving','',negative
'goes on describe in later as unhappily married , fat , and sullen','',negative
'hello , hostile much','',neutral
yeah,'',neutral
'well if do , remember catchy','',neutral
'was not performed by , but by','',neutral
'there\'s currently on , advertising what capitalistic of is , but is terrible , terrible , of \" in big','',negative
'also heard somewhere that was covered by','',neutral
'have had or are still having , perhaps for of with stupid , but who just will not stop bothering that are among of worst','',negative
'fucking invited called \" is cooler than','',negative
'okay , if re going be cooler than , saying that re cooler than is fucking given','',negative
'but then again , even is greater than','',neutral
'like tell go eat','',negative
self-explanatory,'',neutral
'angry ; as of , last alone at was only where met troublesome','',negative
'very odd and peculiar','',positive
choose,'',neutral
good,'',positive
'named called and asked if could work','',neutral
'oh know , who are voted \" best dressed \" in','',neutral
'is not aggravating when is practically demanding hang out with','',negative
'get fucking','',negative
'go find else be','',negative
'sure , nice see wanting be within , but when step over and enter of , and of , well then want do but kick in fucking','',negative
'get such out of','',positive
'lame lame lame , know','',neutral
well,'',neutral
'closest is s on is','',neutral
'is probably good','',neutral
'or maybe there is worth upon )and influences what share , too','',neutral
'tend have great about about , and do not get around blogging until later and has passed','',neutral
'and can bet gave of thought','',neutral
'can always choose not go','',neutral
'not afraid of having of','',neutral
'just know having right now would cause great in tender new that and have with now','',neutral
'and provided of for use in','',neutral
'','',neutral
'next actually get on when re not in or plain not wanting talk please do not elect watch instead of having with of that make hard for justify trying be','',negative
': yah uh , was with about other ready watch were supposed start before for , already planned','',neutral
'first let say , is of stupidest fucking be once again pissy with','',negative
'fucking seriously','',negative
'was on','',neutral
'rather sick of','',negative
'noticed are usually about , and rather stupid','',negative
'so ve stopped listening','',neutral
'once in awhile or will catch and will read , but for most really am sick and tired stupid repetitive','',negative
'attempted have normal with , and apparently basic human right hang up whenever choose do so , is not allowed','',neutral
', enough on','',negative
'anyways , went','',neutral
'was intimidating but did good','',negative
'long short , learned','',neutral
'and got ruled that was not , and got minimum possible for','',neutral
'actually got pretty good','',positive
'was really nice , even','',positive
'get in and never had before , so will be fine','',neutral
'exciting of , as as sounds was','',positive
'so pulled over and ran up','',neutral
'walked up \" going on , need','',neutral
'backed up during and looked under only see roaring towards','',neutral
'so told was on dont think heard , so grabbed and yanked out of , stumbled back , dropped and looked at pissed \" what \" got about or from when tanked popped not here and burning flew out everywhere , catching on , blowing out and because was , of started going up in','',negative
'after from changed and like \" thanks could have been \" and repeated \" oh \" while got on and from and gave','',negative
'showed up , talked and pointed at while was telling had go , because really did not want be late , and left','',neutral
'dont think saved , but may have saved and of','',neutral
'is was exciting','',positive
'remain \" anonymous \" in and goes on','',neutral
'gave , was good','',positive
'','',neutral
'and ve been thinking , earlier about how finds many drove past , and many were of in , maybe is just as equally around , only choose stop','',neutral
'how many by with on , or sitting n of','',neutral
'how do know is not from , and could be on','',negative
'didnt even get , but sure will not forget','',neutral
've do','',neutral
'broke on down , but decided fix','',neutral
'but saved and fixed of for called early , is so amazing','',positive
'while was in surprised and met for , suprised too','',positive
'was soooo nice see','',positive
'just what needed collect and continue','',neutral
'does not know yet , need call','',neutral
'can not wait go on with and just chill out there for awhile','',positive
'feels pretty good','',positive
'so , going out with later , do , are dirty of so think might do , and make','',neutral
'was eventful , is relaxing','',neutral
'good love','',positive
'just lost and has had more , were hoping will help feel better','',positive
'which am so happy for','',positive
'am so proud of','',positive
'will be just fine','',neutral
'sick of looking at','',negative
'','',neutral
'\" can not relate of','',negative
'after watching middle-aged geeky , in \" , \" can not but help agreeing with','',neutral
'and not even that can not relate , or try','',neutral
'just do not','',neutral
'there are not of that will go for','',neutral
'but , back that do not relate * of','',neutral
and,'',neutral
'and know what mean , because in are okay , but mean drunken and like','',neutral
'has seen','',neutral
'am , quite honestly , furious and will be getting angry from , even though will not care , sure because as much as would like think that are not of \" \" are','',negative
'go ahead , care about , but do not care about demeaning','',negative
'do not drink excessive because am bored','',neutral
'- do not like \"','',neutral
'- enjoy reading','',positive
'- do not think buys','',positive
'do not think begets','',positive
'- actually take of nice , smells , and appreciate , appreciate of like and let effect do not just trample in','',positive
'- do not say \" like \" other','',neutral
'could go on','',neutral
'are just rude and selfish , and know too , but do not want be like','',negative
meh,'',neutral
'not and do not really even want be around','',neutral
'when are going step up and join','',neutral
'and where are intelligent , attractive , respectful who are not frat , who just wear and and , who like read and watch','',neutral
'please , if exist anywhere , let know','',neutral
'so kept walking straight , and that crossed turned around and saw and growled , was like \" oh shit , just keep walking',shit,negative
'so did , and then second growls at too , and like \" should run or keep walking','',negative
'so kept walking and then other that crossed comes back running at and said \" ohh sshhiittt','',negative
'and saw with opened slightly , and squeezed in there sumhow sumway','',positive
'with on','',neutral
'knoe skinny but damn','',negative
'wuz scared','',negative
'\" afraid of never learns dance','',negative
'afraid of waking never takes','',negative
'and afraid of dying never learns live','',negative
'\" when has been too lonely , and has been too long','',negative
'just remember , in , far beneath bitter','',neutral
'','',neutral
'second caught ; more specifically , first : \" afraid of never learns dance /it\'s afraid of waking never takes','',negative
'grand , ; is that must be handled with delicate : , rushed let','',neutral
'have considered for now , but have been apprehensive , and did not act on what felt','',negative
'and then , just other , was driving down on , listening , and beautiful came on had not heard before','',positive
'made think now have thought , and thought , and who know best will not be surprised that thought more','',positive
'think will wake from , and will see if cannot turn into','',neutral
'was pretty awesome','',positive
'did on , because am cool , and did better than expected','',positive
'is currently in of archiving of second ever made , so spent almost going through','',neutral
'totally loved , because am','',positive
'at first thought had inexplicably decided in of , but with french told was for will','',neutral
'love who at - awesomely flamboyant and told about how came in for latte during last but without','',positive
'did not see will although is usually , think would have had punch on of who\'s heard \" \" , but on with said had just randomly seen','',negative
'- * gulp * - came observe when heard was coming , spazzed , afraid that might have with that never , know , handed in of','',negative
'of , as soon as came in , came over and said , \" realize , , that re not allowed , and will have give thirty more','',neutral
'just kept smiling awkwardly','',positive
'then proceeded call and went through required but hilariously inapplicable hazardous of while around tried stifle','',positive
'of freaking out about but of okay','',negative
'** as in , assume','',neutral
hey,'',neutral
good,'',positive
'was psyched','',positive
ugh,'',negative
'went back , had go get and get back','',neutral
'got on , dropped on wet and almost dropped','',neutral
'when got there , went in and told was there and waited','',neutral
'at apologized for being so nervous and told that there were worse and that was not using \" uh \" and \" um \" as often as had been','',negative
'told that would set up for next by calling in next or','',neutral
'looks good','',positive
'interviewing were thinking of placing in digital due with and editing , told that would likely turn out be too easy for in long and that was hoping for more challenging so that could learn more overall','',neutral
'where will decide place is up , as long as get , will be really happy','',positive
'oh , if get at , looks like would be starting there around','',neutral
'coming up','',neutral
': going or with at','',neutral
': if free , want check out sucks live in','',neutral
'is for now','',neutral
'felt really awful through out whole too','',negative
'before , was really','',neutral
'dislike with because think is obsessed with and really likes','',negative
'really do hate','',negative
okay,'',neutral
'hmm remember gareth\'s why do not spy see going on','',neutral
'so did and got so panicy that only got 6th','',negative
'and was freak','',negative
'left , but through out whole was really awful','',negative
so,'',neutral
'when got was really nervous had not talk for because of','',negative
'really scared','',negative
'so tell took forever tell but was shakey and nervous','',negative
'so did anyway','',neutral
'and said that was understandable','',neutral
'and said gave for , so would not have keep from other','',neutral
then,'',neutral
'like , would make happy that delete off and','',positive
'well if want','',neutral
'because dislike very much','',negative
'like yeah would wait of and delete','',neutral
'and hate do','',negative
'because then afterwards had big','',neutral
'man hate','',negative
ehh,'',neutral
'miss always forever and ever','',negative
'little more complicated','',neutral
'so down right now can not be anymore upset','',negative
by,'',neutral
'and know true','',neutral
good,'',neutral
