@relation training_data

@attribute text string
@attribute emojis string
@attribute emotion {positive,neutral,negative}

@data
'when_WRB try_VBP have_VB top_JJ .._: lmao_UH 😂_EMO for_IN love_VBP *-*_UH',😂,positive
'and_CC love_VBP','',positive
'tired_JJ but_CC want_VBP notice_VB','',positive
'hi_UH love_VBP','',positive
please_UH,'',positive
'hi_UH is_VBZ was_VBD born_VBN in_IN and_CC now_RB live_VB in_IN and_CC','',positive
'plz_UH follow_VB love_VBP so_RB much_RB','',neutral
'wanna_VBP meet_VB come_VB so_RB hug_VBP so_RB hard_JJ','',positive
love_VBP,'',positive
'not_RB best_JJS but_CC doing_VBG just_RB for_IN','',positive
'love_VBP and_CC back_RB','',positive
'helped_VBD get_VBP through_IN rough_JJ love_VBP','',positive
'pretty_RB and_CC over_IN here_RB like_IN ...._: but_CC ily_RB','',positive
'make_VBP smile_VBP and_CC love_VBP very_RB very_RB much_RB so_RB here\'s_RB','',positive
'from_IN live_VB in_IN and_CC','',positive
'hi_UH is_VBZ was_VBD born_VBN in_IN and_CC now_RB live_VB in_IN and_CC','',positive
'hi_UH is_VBZ was_VBD born_VBN in_IN and_CC now_RB live_VB in_IN and_CC','',neutral
'do_VB not_RB look_VBP ,_, but_CC love_VBP','',neutral
low_JJ,'',negative
'hi_UH is_VBZ was_VBD born_VBN in_IN and_CC now_RB live_VB in_IN and_CC','',positive
'always_RB know_VB how_WRB make_VB smile_VBP','',positive
'<_: check_VB out_RP please_UH','',neutral
'helped_VBD get_VBP through_IN rough_JJ love_VBP','',positive
'hi_UH is_VBZ was_VBD born_VBN in_IN and_CC now_RB live_VB in_IN and_CC','',positive
tried_VBD,'',positive
'sorry_JJ look_VBP really_RB bad_JJ in_IN','',negative
'and_CC love_VBP','',positive
'omg_UH how_WRB are_VBP keeping_VBG up_RP with_IN beautiful_JJ well_UH here\'s_RB x11_UH','',positive
'helped_VBD get_VBP through_IN rough_JJ love_VBP','',positive
'love_VBP can_MD follow_VBP 😃_EMO',😃,positive
'was_VBD from_IN when_WRB went_VBD','',positive
'and_CC love_VBP','',positive
'hi_UH is_VBZ was_VBD born_VBN in_IN and_CC now_RB live_VB in_IN and_CC','',neutral
'<_: check_VB out_RP please_UH','',neutral
'omg_UH how_WRB are_VBP keeping_VBG up_RP with_IN beautiful_JJ well_UH here\'s_RB x13_UH','',positive
'bc_IN makes_VBZ so_RB happy_JJ','',positive
'hello_UH from_IN love_VBP','',positive
'hi_UH is_VBZ was_VBD born_VBN in_IN and_CC now_RB live_VB in_IN and_CC','',negative
'hello_UH is_VBZ but_CC can_MD just_RB call_VB from_IN cold_JJ how_WRB are_VBP','',neutral
'hi_UH and_CC from_IN','',positive
'do_VB not_RB look_VBP ,_, but_CC love_VBP','',positive
'hi_UH is_VBZ was_VBD born_VBN in_IN and_CC now_RB live_VB in_IN and_CC','',positive
'and_CC love_VBP','',positive
'very_RB probably_RB will_MD not_RB see_VB but_CC whatevs_UH','',negative
'ugly_JJ but_CC','',positive
'of_IN from_IN','',positive
'and_CC love_VBP','',negative
'and_CC come_VB please_UH','',neutral
'and_CC love_VBP','',positive
'on_IN didn\'t_VBP followed_VBD yet_RB','',positive
'not_RB best_JJS but_CC doing_VBG just_RB for_IN','',positive
'hi_UH is_VBZ was_VBD born_VBN in_IN and_CC now_RB live_VB in_IN and_CC','',neutral
'helped_VBD get_VBP through_IN rough_JJ love_VBP','',positive
'and_CC afraid_JJ of_IN and_CC known_VBD about_IN for_IN','',neutral
'hi_UH is_VBZ was_VBD born_VBN in_IN and_CC now_RB live_VB in_IN and_CC','',positive
'do_VB not_RB look_VBP','',positive
'hi_UH love_VBP very_RB much_RB','',positive
'hi_UH is_VBZ was_VBD born_VBN in_IN and_CC now_RB live_VB in_IN and_CC','',positive
'hi_UH is_VBZ was_VBD born_VBN in_IN and_CC now_RB live_VB in_IN and_CC x12_UH','',positive
'not_RB best_JJS but_CC doing_VBG just_RB for_IN','',positive
'helped_VBD get_VBP through_IN rough_JJ love_VBP','',positive
'\'_\'\'','',positive
'helped_VBD get_VBP through_IN rough_JJ love_VBP','',positive
'not_RB best_JJS but_CC doing_VBG just_RB for_IN','',positive
'omg_UH how_WRB are_VBP keeping_VBG up_RP with_IN beautiful_JJ well_UH here\'s_RB','',positive
'there_EX is_VBZ 😃_EMO',😃,positive
'of_IN from_IN','',positive
'got_VBD called_VBN \'_\'\' \'_\'\'','',positive
'love_VBP ~_:','',positive
'helped_VBD get_VBP through_IN rough_JJ love_VBP','',positive
'do_VB not_RB look_VBP ,_, but_CC love_VBP','',positive
'heyy_UH &_CC love_VBP much_RB &_CC ik_UH but_CC dis_VBZ is_VBZ what_WP look_VBP like_IN btw_UH only_RB','',neutral
'get_VBP bullied_VBN','',negative
'hi_UH is_VBZ was_VBD born_VBN in_IN and_CC now_RB live_VB in_IN and_CC x26_UH','',positive
'am_VBP currently_RB tweeting_VBG ooooooh_UH cool_JJ','',neutral
'hi_UH is_VBZ was_VBD born_VBN in_IN and_CC now_RB live_VB in_IN and_CC','',positive
'not_RB best_JJS but_CC doing_VBG just_RB for_IN','',positive
'is_VBZ and_CC gotta_VBP say_VB cuter_JJR then_IN sorry_JJ ily_UH','',positive
'see_VB virtual_JJ of_IN on_IN','',positive
'am_VBP looking_VBG for_IN on_IN','',positive
'see_VB latest_JJ ,_, and_CC click_VB apply_VB :_: -_:','',positive
'of_IN :_: ,_,','',positive
'see_VB of_IN','',neutral
'in_IN ,_, :_: ..._: at_IN','',positive
'am_VBP looking_VBG for_IN on_IN','',positive
'am_VBP looking_VBG for_IN on_IN','',positive
'check_VB out_RP in_IN','',positive
'&_CC ..._: -_: :_: ,_, #purchasing_VBG','',positive
'want_VBP work_VB in_IN ,_, view_VB latest_JJ :_:','',positive
'see_VB virtual_JJ of_IN on_IN','',positive
':_: ,_,','',positive
'would_MD love_VB show_VB at_IN','',neutral
',_, :_: -_: ..._: at_IN','',neutral
'put_VB in_IN >>>_UH','',neutral
':_: in_IN ..._: ,_,','',positive
'am_VBP looking_VBG for_IN on_IN','',neutral
'in_IN ,_, :_: at_IN','',positive
',_, :_: &_CC functional_JJ ..._: at_IN','',positive
'check_VB out_RP in_IN','',positive
'see_VB virtual_JJ of_IN on_IN','',positive
':_: -_: ..._: ,_,','',positive
'in_IN ,_, :_: ..._: at_IN of_IN','',positive
'of_IN :_: ..._: ,_,','',positive
':_: ..._: |_: |_: ,_,','',neutral
'see_VB virtual_JJ of_IN on_IN','',positive
'see_VB virtual_JJ of_IN on_IN','',positive
':_: embedded_JJ ..._: ,_,','',positive
'see_VB of_IN','',positive
'would_MD love_VB show_VB at_IN','',positive
'check_VB out_RP in_IN','',positive
'see_VB virtual_JJ of_IN on_IN','',neutral
'check_VB out_RP in_IN','',positive
'check_VB out_RP in_IN','',positive
',_, :_: -_: ..._: at_IN','',positive
'am_VBP looking_VBG for_IN on_IN','',neutral
'am_VBP looking_VBG for_IN on_IN','',neutral
'in_IN ,_, :_: ..._: at_IN','',positive
'see_VB of_IN','',positive
'would_MD love_VB show_VB at_IN','',positive
'check_VB out_RP in_IN','',neutral
'-_: -_: :_: ,_,','',positive
'..._: -_: :_: ,_,','',positive
'check_VB out_RP in_IN','',positive
'am_VBP looking_VBG for_IN on_IN','',neutral
'see_VB virtual_JJ of_IN on_IN','',positive
'check_VB out_RP in_IN','',neutral
':_: -_: ..._: ,_,','',positive
':_: human_JJ -_: in_IN ..._: ,_,','',neutral
'am_VBP looking_VBG for_IN on_IN','',positive
'am_VBP looking_VBG for_IN on_IN','',neutral
'want_VBP at_IN in_IN ,_, click_VB for_IN :_:','',positive
'am_VBP looking_VBG for_IN on_IN','',neutral
':_: ..._: ,_,','',positive
'coming_VBG soon_RB','',neutral
':_: embedded_JJ ..._: |_: |_: ,_,','',neutral
'watching_VBG over_IN','',positive
'\"_\'\' who_WP touches_VBZ touches_VBZ of_IN \"_\'\'','',positive
'recent_JJ of_IN','',positive
':_: on_IN ,_, who\'s_VBZ finest_JJ of_IN :_:','',negative
'xo_UH &_CC -_:','',positive
'beats_VBZ will_MD be_VB pumping_VBG through_IN at_IN for_IN','',positive
good_JJ,'',negative
'started_VBD ago_RB','',positive
'except_IN usually_RB say_VB yes_UH','',neutral
'-so_RB excited_JJ about_IN new_JJ cool_JJ love_VBP x_UH','',positive
'just_RB got_VBD ..._:','',negative
'sometimes_RB really_RB sticks_VBZ up_RP for_IN','',positive
acoustic_JJ,'',positive
'and_CC and_CC till_IN','',positive
'why_WRB ...._: just_RB why_WRB ...._:','',negative
'w_IN ossoduro_UH &_CC see_VB new_JJ &_CC do_VBP not_RB miss_VB','',positive
led_VBD,'',negative
'','',negative
'thank_VB 4_IN warm_JJ welcome_JJ much_RB appreciated_JJ','',positive
'just_RB sent_VBD &_CC do_VBP not_RB know_VB how_WRB feel_VB ..._:','',neutral
'for_IN little_JJ','',positive
'am_VBP weak_JJ','',negative
'please_UH refollow_VB','',neutral
'of_IN .._:','',positive
'at_IN with_IN old_JJ','',positive
'huh_UH arrives_VBZ loud_JJ off_RP parked_VBD on_IN turns_VBZ around_RP ..._: beep_UH beep_UH beep_UH leaves_VBZ huh_UH','',negative
'is_VBZ funny_JJ','',positive
'responding_VBG of_IN and_CC for_IN medical_JJ ..._:','',positive
'was_VBD surprised_VBN read_VB of_IN anal_UH swallow_VB wear_VB','',positive
'old_JJ red_JJ','',neutral
'thought_VBD check_VB out_RP keep_VBP seeing_VBG on_IN','',positive
'big_JJ happy_JJ goes_VBZ out_RP beautiful_JJ right_RB here_RB love_VBP have_VBP great_JJ and_CC hard_JJ','',positive
'when_WRB curling_VBG and_CC ..._:','',negative
'always_RB great_JJ come_VB (@_IN -_:','',neutral
'here_RB except_IN of_IN nice_JJ','',neutral
'when_WRB who_WP can_MD sing_VB wanna_VBP sing_VB with_IN','',positive
'lookin_VBG good_JJ','',positive
'educating_VBG about_IN of_IN in_IN','',positive
'just_RB of_IN might_MD be_VB under_IN','',negative
'(@_IN -_:','',positive
'congratulations_UH &_CC thank_VB for_IN sharing_VBG stunning_JJ ,_, and_CC of_IN','',positive
'smiling_VBG cuz_IN was_VBD for_IN','',positive
'said_VBD getting_VBG','',positive
of_IN,'',neutral
fun_JJ,'',positive
'','',neutral
welcome_VB,'',neutral
'went_VBD with_IN -_: are_VBP excellent_JJ','',positive
'keep_VB in_IN','',negative
'making_VBG mark_VBP on_IN','',positive
'if_IN ever_RB want_VBP see_VB find_VB sick_JJ just_RB read_VB under_IN','',negative
best_JJS,'',positive
',_, and_CC ...._: probably_RB in_IN .._: be_VBP good_JJ as_IN','',positive
'and_CC begins_VBZ','',positive
'and_CC ...._:','',positive
'from_IN is_VBZ on_IN now_RB ..._: giving_VBG on_IN','',neutral
new_JJ,'',positive
'fresh_JJ out_IN of_IN','',positive
'happy_JJ and_CC favorite_JJ','',positive
'check_VB out_RP of_IN versatile_JJ on_IN','',positive
'is_VBZ so_RB happy_JJ','',positive
'','',positive
'is_VBZ how_WRB ace_VBP','',positive
'chilly_JJ n_CC','',positive
'look_VB out_RP','',positive
'hiding_VBG \'_\'\' fro_RB in_IN','',negative
'do_VBP or_CC love_VBP use_VB medical_JJ follow_VB important_JJ','',positive
'ca_MD not_RB wait_VB','',neutral
'happy_JJ good_JJ','',positive
really_RB,'',neutral
'will_MD gladly_RB wrangle_VB or_CC ,_, but_CC scare_VBP out_IN of_IN','',negative
'presents_VBZ annual_JJ at_IN &_CC','',positive
'but_CC wait_VB why_WRB are_VBP in_IN heading_VBG away_RB from_IN','',negative
'what_WP rural_JJ are_VBP doing_VBG survive_VB —_: and_CC thrive_VB','',positive
'at_IN from_IN &_CC and_CC place_VB now_RB','',positive
'guess_VBP which_WDT read_VBP already_RB ..._: if_IN guessed_VBD ,_, wrong_JJ hate_VBP when_WRB mistreat_VBP','',neutral
'“_\'\' :_: for_IN and_CC have_VB great_JJ expected_VBD here_RB -_: but_CC is_VBZ warm_JJ','',positive
'did_VBD not_RB know_VB was_VBD still_RB on_IN','',neutral
'is_VBZ refreshing_JJ creating_VBG elegant_JJ with_IN rich_JJ ,_, deep_JJ','',neutral
'','',neutral
'.._: chasing_VBG -_: \"_\'\' \"_\'\'','',positive
'how_WRB did_VBD','',positive
'first_JJ ever_RB ,_, could_MD not_RB resist_VB with_IN did_VBD not_RB use_VB though_RB','',positive
'','',positive
'from_IN and_CC 😃_EMO',😃,neutral
'when_WRB get_VBP called_VBN eat_VB but_CC not_RB ready_JJ','',negative
'good_JJ must_MD come_VB of_IN very_RB best_JJS ever_RB','',positive
'win_VB @electricisto\'s_VBZ enter_VB here_RB :_:','',positive
'looks_VBZ like_IN going_VBG alone_RB','',negative
'just_RB applied_VBD for_IN own_JJ ..._:','',positive
'gets_VBZ caught_VBN having_VBG at_IN in_IN little_JJ','',positive
'what\'s_WP about_IN being_VBG beached_JJ cause_IN think_VBP look_VBP pretty_RB damn_RB good_JJ','',positive
'learning_VBG about_IN other_JJ as_IN share_VBP and_CC listen_VB during_IN','',positive
'open_JJ 30th_JJ ..._:','',positive
'never_RB hurt_VBP again_RB join_VB','',positive
'starting_VBG off_RP with_IN','',positive
'was_VBD too_RB nice_JJ','',positive
'just_RB trying_VBG figure_VB out_RP why_WRB was_VBD nervous_JJ for_IN 8th_JJ','',negative
read_VB,'',neutral
'at_IN :_:','',positive
'be_VBP \'_\'\' woogling_VBG \'_\'\' like_IN in_IN say_VB','',positive
'smiling_VBG cos_IN can_MD','',positive
'rockin_VBG out_RP','',positive
'glad_JJ be_VB here_RB','',positive
'from_IN new_JJ on_IN','',positive
amen_UH,'',positive
'is_VBZ sad_JJ','',positive
'are_VBP now_RB ,_, ,_, ,_, more_JJR ..._:','',neutral
'make_VB sure_JJ on_IN','',positive
'ultimate_JJ of_IN ..._: lucky_JJ love_VBP','',positive
'','',negative
'just_RB witnessed_VBD of_IN keep_VB bangin_VBG','',positive
'laughing_VBG because_IN at_IN actually_RB pretended_VBD did_VBD not_RB know_VB what_WP was_VBD so_RB would_MD leave_VB alone_RB','',positive
'on_IN baes_VBZ best_JJS','',neutral
'really_RB good_JJ of_IN','',positive
'&_CC testing_VBG out_RP &_CC for_IN going_VBG air_VB in_IN','',positive
'is_VBZ wonderful_JJ needs_VBZ slight_JJ from_IN new_JJ ,_, though_RB','',positive
by_IN,'',positive
'extended_JJ ran_VBD into_IN','',positive
'visit_VB local_JJ and_CC find_VB cozy_JJ read_VB and_CC celebrate_VB #reading_VBG','',neutral
'gonna_VBG repost_VB as_IN long_RB as_IN like_IN','',negative
'taking_VBG see_VB','',positive
'know_VBP sad_JJ when_WRB does_VBZ not_RB even_RB snap_VB back_RB','',negative
'seems_VBZ have_VB more_RBR big_JJ','',negative
'single_JJ greatest_JJS ever_RB taken_VBN ...._:','',positive
'just_RB voted_VBD for_IN','',positive
'welcomed_VBD new_JJ and_CC returning_VBG for_IN first_JJ of_IN and/or_CC','',positive
'proud_JJ help_VB great_JJ canadian_JJ cause_IN','',positive
',_, and_CC who_WP wants_VBZ face_VB','',positive
'love_VBP best_JJS (@_IN in_IN ,_,','',positive
'is_VBZ identical_JJ \'_\'\' in_IN nearly_RB but_CC for_IN think_VBP could_MD get_VB @klefbom93\'s_VBZ right_RB','',negative
love_VBP,'',positive
'are_VBP aimed_VBN at_IN what_WP believe_VB with_IN nuclear_JJ','',positive
'great_JJ first_JJ of_IN','',positive
'ready_JJ for_IN','',positive
'give_VB special_JJ here\'s_RB help_VB','',positive
',_, of_IN','',positive
'wanna_VBP go_VB','',negative
'and_CC cannot_MD make_VB open_JJ on_IN are_VBP invited_VBN on_IN','',positive
'down_IN more_RBR later_RB keep_VB up_RP working_VBG hoping_VBG pick_VB up_RP','',negative
'like_IN when_WRB has_VBZ on_IN','',positive
'guess_VBP what_WP is_VBZ','',positive
'moves_VBZ pretty_RB fast_RB ,_, if_IN do_VBP not_RB stop_VB and_CC look_VB around_IN for_IN awhile_RB ,_, might_MD miss_VB','',positive
of_IN,'',positive
'make_VB take_VB make_VB','',positive
'final_JJ lasts_VBZ entire_JJ making_VBG easy_JJ','',positive
'celebrate_VB in_IN with_IN','',positive
'has_VBZ been_VBN donated_VBN on_IN of_IN','',positive
'bitter_JJ sweet_JJ','',neutral
'gonna_VBG stop_VB reading_VBG about_IN here_RB and_CC whine_VB also_RB easy_JJ do_VB and_CC link_VB','',negative
'','',positive
':_: finally_RB ziplined_VBN so_RB proud_JJ of_IN &_CC','',positive
'come_VB support_VB \"_\'\' changing_VBG save_VB \"_\'\' on_IN','',neutral
'wrapped_VBD with_IN of_IN favorite_JJ could_MD not_RB have_VB asked_VBN for_IN better_JJR work_VB with_IN','',positive
'who_WP likes_VBZ trying_VBG new_JJ come_VB see_VB on_IN and_CC try_VB out_RP go_VBP','',positive
'woohoo_UH might_MD not_RB have_VB ride_VB furiously_RB around_IN on_IN after_IN','',positive
'kicked_VBD hahah_UH','',positive
'long_JJ is_VBZ moody_JJ as_IN','',positive
'is_VBZ national_JJ of_IN &_CC of_IN of_IN','',positive
'why_WRB is_VBZ even_RB','',positive
'','',positive
'\"_\'\' is_VBZ winning_VBG by_IN \"_\'\'','',negative
'on_IN first_JJ of_IN and_CC on_IN second_JJ of_IN','',positive
'brings_VBZ talented_JJ','',positive
'so_IN of_IN @rideox4\'s_VBZ at_IN has_VBZ been_VBN canceled_VBN incredibly_RB disappointed_VBN ..._:','',negative
fuck_VB,'',negative
'gonna_VBG be_VB great_JJ be_VB','',positive
'go_VB watch_VB new_JJ love_VBP so_RB much_RB please_UH follow_VB','',positive
'with_IN in_IN ,_,','',positive
'what_WP reveals_VBZ first_JJ of_IN','',positive
'yeah_UH ...??_UH','',positive
'','',neutral
'hi_UH ,_, just_RB in_IN still_RB do_VBP not_RB believe_VB was_VBD murdered_VBN for_IN','',negative
'chatting_VBG with_IN from_IN seriously_RB talented_JJ thanks_UH','',positive
'ha_UH ya_UH somthinlike_UH','',positive
'parched_JJ of_IN ....._: magical_JJ','',neutral
'..._: first_JJ @_IN with_IN','',positive
'northern_JJ \'_\'\' \'_\'\' of_IN \'_\'\' is_VBZ ”_\'\' by_IN','',positive
'with_IN &_CC at_IN annual_JJ','',positive
'working_VBG hard_JJ or_CC hardly_RB working_VBG','',positive
'love_VBP ,_, and_CC so_RB does_VBZ else_RB ..._: lol_UH','',positive
',_, and_CC at_IN','',positive
'new_JJ lmao_UH','',positive
'','',positive
in_IN,'',positive
'think_VBP stole_VBD \'_\'\' s_VBZ','',negative
'never_RB too_RB early_RB for_IN and_CC at_IN','',positive
'am_VBP so_RB incredibly_RB proud_JJ of_IN','',positive
'watch_VB out_RP are_VBP hear_VB','',positive
'is_VBZ here_RB and_CC are_VBP ready_JJ go_VB rocked_VBD getting_VBG up_RP was_VBD fun_JJ','',positive
need_VBP,'',positive
'\"_\'\' \"_\'\' can_MD own_JJ on_IN at_IN','',positive
favorite_JJ,'',positive
'when_WRB learns_VBZ how_WRB text_VB >>_UH','',positive
'when_WRB organic_JJ are_VBP at_IN','',positive
'happy_JJ and_CC ik_UH is_VBZ late_JJ so_RB sorry_JJ but_CC congrats_UH love_VBP of_IN','',positive
'who_WP needs_VBZ worn_VBD how_WRB many_JJ wear_VBP','',positive
'ate_VB warm_JJ thank_VB','',positive
'am_VBP weak_JJ','',negative
chillin_VBG,'',positive
'celebrating_VBG with_IN from_IN','',positive
',_, ,_, ,_, ,_, ,_,','',positive
'still_RB forever_RB laughing_VBG at_IN ,_, like_IN die_VB plz_UH','',positive
'are_VBP join_VB','',positive
ago_RB,'',positive
'reading_VBG about_IN :_:','',positive
'ready_JJ for_IN at_IN am_VBP','',positive
'hard_JJ believe_VB turning_VBG soon_RB','',positive
'glad_JJ finally_RB admits_VBZ','',neutral
'at_IN works_VBZ in_IN ,_,','',positive
'maybe_RB is_VBZ dead_JJ','',negative
'lol_UH what_WP is_VBZ running_VBG catch_VB','',positive
in_IN,'',positive
'btw_UH :_: here\'s_RB support_VB *_: thereby_RB demonstrating_VBG how_WRB even-handed_JJ am_VBP','',neutral
'catch_VB out_RP on_IN','',neutral
'look_VBP what_WP just_RB arrived_VBD','',positive
'how_WRB am_VBP going_VBG work_VB with_IN of_IN handmade_JJ sitting_VBG next_JJ','',positive
'\"_\'\' do_VBP know_VBP what_WP am_VBP thinking_VBG \"_\'\'','',negative
'','',positive
'back_RB at_IN','',positive
'|_: starts_VBZ now_RB …_UH','',positive
'just_RB doing_VBG reading_VBG','',neutral
'repeatedly_RB trying_VBG survive_VB','',negative
':_: fried_JJ with_IN of_IN cooked_VBD in_IN easy_JJ','',positive
'for_IN real_JJ like_IN if_IN told_VBD that_IN look_VBP like_IN would_MD actually_RB take_VB','',positive
'be_VB there_RB','',negative
':_: of_IN ,_, says_VBZ of_IN ,_, but_CC still_RB plenty_RB of_IN remain_VB','',negative
happy_JJ,'',negative
'thank_VB ,_, for_IN beautiful_JJ of_IN','',positive
'here_RB is_VBZ open_JJ late_JJ plus_RB ,_,','',positive
'up_RP on_IN why_WRB with_IN','',negative
'love_VBP so_RB much_RB make_VBP so_RB happy_JJ','',positive
'hope_VBP enjoy_VB cause_IN nice_JJ for_IN smoke_VB out_RP on_IN','',positive
'been_VBN listening_VBG cheap_JJ lately_RB','',negative
'first_JJ of_IN ,_, organic_JJ','',positive
'largest_JJS of_IN in_IN for_IN was_VBD at_IN :_:','',positive
'please_UH consider_VB joining_VBG create_VB -_: rsvp_VB :_:','',negative
'so_RB excited_JJ omfg_UH','',positive
'wonderful_JJ for_IN thx_UH','',positive
'loved_VBD and_CC could_MD not_RB help_VB but_CC notice_VBP between_IN and_CC','',positive
'','',neutral
'when_WRB is_VBZ really_RB','',negative
'looks_VBZ like_IN and_CC had_VBD same_JJ for_IN','',positive
'hi_UH is_VBZ and_CC am_VBP addicted_VBN','',neutral
'measuring_VBG don\'t_VBP do_VB instead_RB','',neutral
',_, ,_,','',neutral
'--_: raq\'s_VBZ','',negative
agreed_UH,'',positive
'and_CC look_VB so_RB adorable_JJ and_CC was_VBD tasty_JJ pls_UH follow_VB','',positive
'\"_\'\' \"_\'\' ..._: deep_JJ fried_JJ w/_IN sweet_JJ ,_,','',positive
'could_MD not_RB retweet_VB but_CC goes_VBZ','',neutral
'what_WP great_JJ on_IN at_IN in_IN','',positive
'wondered_VBD if_IN there_EX was_VBD could_MD get_VB of_IN ,_, for_IN in_IN','',positive
'even_RB watching_VBG is_VBZ illegal_JJ &_CC immoral_JJ ,_, was_VBD obvious_JJ in_IN first_JJ +_UH different_JJ','',negative
'live_VB in_IN','',positive
'','',positive
'rt_RT .._: ,_, .._: get_VB now_RB','',positive
'cut_VB off_RP at_IN','',positive
'like_VBP cause_IN dark_JJ make_VBP feel_VBP sassy_JJ','',positive
'found_VBD abandoned_VBD','',positive
'would_MD not_RB want_VBP end_VB other_JJ','',positive
'for_IN contact_VB at_IN ,_, visit_VB at_IN','',neutral
'do_VB not_RB live_VB down_RP go_VB out_RP there_RB and_CC do_VB remarkable_JJ ~_:','',positive
',_, could_MD be_VB','',negative
'is_VBZ not_RB in_IN o_UH raising_VBG heard_VBD lst_JJ nice_JJ','',positive
':_: brazilian_JJ real_JJ ;_: here_RB is_VBZ vs_IN over_IN past_JJ -_:','',negative
'matching_VBG ,_, grey_JJ and_CC black_JJ','',positive
'when_WRB play_VBP in_IN and_CC goes_VBZ \"_\'\' eh_UH old_JJ was_VBD better_JJR \"_\'\'','',positive
'warm_JJ in_IN','',positive
'on_IN winning_VBG best_JJS at_IN do_VB not_RB miss_VB at_IN','',positive
'well_UH is_VBZ not_RB good_JJ','',negative
'see_VB of_IN','',neutral
'is_VBZ now_RB','',negative
'and_CC just_RB like_IN ,_, again_RB ,_, writes_VBZ','',negative
'','',neutral
'when_WRB likes_VBZ on_IN','',positive
'omg_UH at_IN is_VBZ wearing_VBG did_VBD not_RB know_VB how_WRB explain_VB so_IN googled_VBD','',positive
'','',neutral
'last_JJ of_IN are_VBP booked_VBN get_VB in_IN or_CC next_JJ by_IN calling_VBG now_RB','',positive
'remember_VB -_: that_IN stay_VB elect_VB ,_, please_UH get_VB out_RP and_CC vote_VB for_IN','',positive
'got_VBD too_RB','',positive
'talks_VBZ about_IN rearing_VBG &_CC how_WRB intentionally_RB at_IN','',positive
'wtf_UH ..._: hello_UH','',negative
'lmao_UH when_WRB having_VBG and_CC is_VBZ taking_VBG snaps_VBZ of_IN','',positive
'in_IN in_IN ,_, w/_IN and_CC in_IN','',positive
'r_VBP off_RP @_IN rt_RT save_VB','',positive
'shout_VB out_RP amplifying_VBG may_MD continue_VBP fuel_VB','',positive
'quick_JJ from_IN add_VB of_IN','',positive
':_: of_IN ,_, @_IN ,_, ,_,','',positive
'when_WRB said_VBD ...._:','',neutral
'actually_RB ,_, is_VBZ','',neutral
for_IN,'',positive
'','',positive
'thank_VB for_IN gorgeous_JJ','',positive
'feels_VBZ good_JJ be_VB back_RB in_IN ,_, but_CC we\'re_VBP also_RB missing_VBG bc_RB','',positive
'','',positive
'developing_VBG :_: suggesting_VBG that_IN ,_, on_IN has_VBZ won_VBD','',neutral
'in_IN legendary_JJ famous_JJ have_VBP officially_RB made_VBD','',positive
'where_WRB ends_VBZ','',positive
'over_IN ,_, ,_, &_CC','',positive
'with_IN @_IN','',positive
'go_VB before_IN will_MD join_VBP on_IN','',positive
'did_VBD get_VBP','',positive
'fucking_JJ is_VBZ here_RB bro_UH','',negative
'idfk_UH why_WRB almost_RB sold_VBD ,_, made_VBD gorgeous_JJ','',neutral
'like_IN already_RB know_VBP was_VBD gay_JJ ..._: what_WP while_IN at_IN','',negative
'looked_VBD thrilled_VBN :_:','',positive
'investing_VBG in_IN is_VBZ critical_JJ','',positive
'hello_UH do_VBP look_VBP ok_EMO feel_VBP like_IN messed_VBD up_RP please_UH be_VB honest_JJ like_IN are_VBP even_RB',ok,negative
'lol_UH who_WP got_VBD screwed_VBN over_IN on_IN with_IN','',positive
new_JJ,'',positive
'do_VB not_RB forget_VB can_MD also_RB follow_VB on_IN at_IN and_CC at_IN','',neutral
'is_VBZ best_JJS left_VBD and_CC available_JJ ,_, swapping_VBG into_IN of_IN','',neutral
'finally_RB in_IN on_IN','',neutral
'near_IN in_IN','',positive
thinks_VBZ,'',positive
'from_IN of_IN addressing_VBG','',positive
'should_MD have_VB never_RB changed_VBD from_IN \"_\'\' fucking_VBG white_JJ \"_\'\'','',negative
'has_VBZ come_VB','',neutral
'omg_UH at_IN earlier_RBR flaunting_VBG on_IN ...._:','',negative
'','',positive
'see_VBP on_IN','',positive
'makes_VBZ several_JJ put_VB \"_\'\' \"_\'\' in_IN when_WRB describing_VBG','',neutral
'has_VBZ come_VB stay_VB with_IN for_IN few_JJ has_VBZ own_JJ but_CC does_VBZ not_RB look_VB convinced_VBN','',negative
'@_IN ,_, :_: for_IN','',neutral
'did_VBD never_RB like_IN anyway_RB','',negative
'bursting_VBG with_IN watch_VB','',neutral
new_JJ,'',positive
'looks_VBZ like_IN gtg_UH','',positive
'nuf_UH said_VBD','',positive
'and_CC at_IN','',positive
':_: how_WRB hit_VBP is_VBZ related_VBN','',neutral
'early_RB am_VBP start_VB ,_, great_JJ of_IN with_IN good_JJ look_VBP what_WP caught_VBD','',positive
'look_VB what_WP does_VBZ','',positive
'for_IN reppin_VBG on_IN feelin_VBG loves_VBZ','',neutral
'single_JJ voted_VBD against_IN equal_JJ for_IN ,_,','',positive
'','',negative
'happy_JJ 18th_JJ love_VBP so_RB much_RB','',positive
'\"_\'\' made_VBD is_VBZ and_CC \"_\'\' -_: start_VB writing_VBG about_IN','',positive
adore_VBP,'',positive
'under_IN vs_IN ,_, was_VBD awesome_JJ','',positive
'','',positive
