@relation training_data

@attribute text string
@attribute emojis string
@attribute emotion {positive,neutral,negative}

@data
'#selfiefornash i\'m nicole and i love waffles ? ? ? ? ? ?','',positive
'#selfiefornash when you try your best but you do not succed .. ( idk how to write it ) 😂 ...',😂,negative
'an aussie girl freezing in canada #selfiefornash','',negative
'#selfiefornash every person who as a nice heart is beautiful ? ?','',positive
'#selfiefornash hi my name is maria i was born in colombia and now live in canada and i ? ? u x29','',neutral
'i know you\'re not gonna notice me but might as well try ! #selfiefornash ? ?','',positive
'#selfiefornash #selfieforcameron ilysm u guys dont even know i want a follow sooo bad ? ? ? ?','',positive
'#selfiefornash hi my name is maria i was born in colombia and now live in canada and i ? ? u x19','',positive
'#selfiefornash hi my name is maria i was born in colombia and now live in canada and i ? ? u x6','',positive
'#selfiefornash hi my name is maria i was born in colombia and now live in canada and i ? ? u 👨 7','',positive
'#selfiefornash hi my name is maria i was born in colombia and now live in canada and i ? ? u x5','',positive
'#selfiefornash here\'s my selfie .. sorry for this ugliness','',positive
'#selfiefornash i\'m nicole and i love waffles ? ? ? ? ? ?','',positive
'#selfiefornash i\'m half mexican and afraid of grasshoppers .','',positive
'omg nash how are you keeping up with all these beautiful fans ? ? ? #selfiefornash well here\'s meeee ! ! x8','',positive
'#selfiefornash i\'m so fancy','',positive
'omg nash how are you keeping up with all these beautiful fans ? ? ? #selfiefornash well here\'s meeee ! ! x9','',positive
'#selfiefornash hi my name is maria i was born in colombia and now live in canada and i ? ? u x8','',negative
'#selfiefornash hi my name is maria i was born in colombia and now live in canada and i ? ? u 👨 4','',positive
'#selfiefornash just cause i\'m bat girl','',negative
': nash ? whe need u at montreal #selfiefornash','',positive
'#selfiefornash follow me ? ?','',positive
'lol i\'m bored #selfiefornash ? ? ? ? ? ?','',negative
'#selfiefornash you\'ve helped me get through the rough times nash . i love you ? ? ? ?','',positive
'lots of love from the 6ix #selfiefornash ? ? ? ?','',positive
'#selfiefornash you\'ve helped me get through the rough times nash . i love you ? ?','',positive
'#selfiefornash you\'ve helped me get through the rough times nash . i love you ? ? ? ? ? ?','',positive
'#selfiefornash nash it\'s late where i live please notice ? ?','',positive
'“ : what the heck , why not #selfiefornash ? ? exactly because you can . 😃',😃,positive
'#selfiefornash ? ? ? ? not the best pic but doing this just for you','',negative
'#selfiefornash i\'m hungry but i\'m still tweeting i want nash to love me ? ? ? ?','',positive
'because you\'re just as beautiful as you say we are . i love you beautiful ? ? #selfiefornash','',positive
'? ? #selfiefornash ugly but i love you btw whats up ?','',positive
'#selfiefornash 😉 )) enjoy babe',😉,positive
'#selfiefornash ? ? ? ? not the best pic but doing this just for you','',positive
'#selfiefornash so much love from canada ? ?','',positive
'#selfiefornash hi my name is maria i was born in colombia and now live in canada and i ? ? u 👨 6','',positive
'#selfiefornash everyone with a nice soul is beautiful','',positive
'#selfiefornash ? ? ? ? not the best pic but doing this just for you','',neutral
'#selfiefornash btw i love you soooooo much ! ! ! ? ? ? ? ? ? ? ?','',positive
'#selfiefornash i\'m a lowkey nash girl','',positive
'#selfiefornash my name is ayla and i\'ve been a fan since forever and ily ? ?','',positive
'#selfiefornash you\'ve helped me get through the rough times nash . i love you ? ?','',positive
'#selfiefornash you\'ve helped me get through the rough times nash . i love you ? ? ? ?','',positive
'#selfiefornash do not mind the way i look , but i love youuuu ! ? ? ? ?','',positive
'i like chicken nuggets and nash is my bestie #selfiefornash','',positive
'#selfiefornash i feel like i\'m posting all my selfie but you\'ll never follow me fml 😂 lol',😂,negative
'#selfiefornash i kicked cancer\'s ass babe please follow me or notice me ? ? ? ? ? ? ? ? ? ? ? ?','',positive
'#selfiefornash do not mind the way i look . ? ? ? ? ? ?','',neutral
'omg nash how are you keeping up with all these beautiful fans ? ? ? #selfiefornash well here\'s meeee ! ! x14','',neutral
'#selfiefornash hi my name is maria i was born in colombia and now live in canada and i ? ? u x15','',positive
'#selfiefornash you\'ve helped me get through the rough times nash . i love you ? ? ? ? ? ?','',neutral
'#selfiefornash i love you nash you are amazing . ? ? ? ?','',positive
'#selfiefornash please follow or rt me . i love you and a fact is that i want to became a youtuber one day ? ? ? ?','',positive
'i look like shit , but whatever #selfiefornash','',negative
'i\'m 14 , just starting school as a freshman on monday and i love food . #selfiefornash','',positive
'ice cream is life .... that\'s about it . #selfiefornash','',positive
'#selfiefornash i\'m nicole and i love waffles ? ? ? ? ? ?','',positive
'i\'m doing this for youu #selfiefornash ? ? ? ?','',positive
'omg nash how are you keeping up with all these beautiful fans ? ? ? #selfiefornash well here\'s meeee ! ! x9','',positive
'#selfiefornash hi my name is maria i was born in colombia and now live in canada and i ? ? u x7','',positive
'me and my mom hahah but #selfiefornash ? ? ? ?','',positive
'took a pic with my feet ? ? ? ? ? ? #selfiefornash','',positive
'omg nash how are you keeping up with all these beautiful fans ? ? ? #selfiefornash well here\'s meeee ! !','',positive
'#selfiefornash i\'m nicole and i love waffles ? ? ? ? ? ?','',positive
'#selfiefornash hi my name is maria i was born in colombia and now live in canada and i ? ? u x41','',positive
'#selfiefornash i kicked cancer\'s ass ! please follow me , i love you so much ? ? ? ? ? ? ? ?','',positive
'i basically kicked cancer\'s ass ! ! ! please notice me i love you ? ? ? ? ? ? ? ? ? ? #selfiefornash','',positive
'#selfiefornash i\'m trying','',positive
'#selfiefornash hi my name is maria i was born in colombia and now live in canada and i ? ? u 👨 5',👨,positive
'#selfiefornash ilysm nash ? ? ugliest selfie ever oh we\'ll','',positive
'i love you #selfiefornash','',positive
'#selfiefornash nash i\'m getting tired of tweeting over hereeeee ? ? ? ?','',negative
'my name is maryam , i\'m from canada and i love you more then anything in the world ? ? #selfiefornash','',positive
'lots of love from the 6ix #selfiefornash ? ? ? ?','',positive
'#selfiefornash how do i get attention ? ? ? ? ?','',positive
'i love nash more then anything #selfiefornash','',positive
'hey nash i wove you ! ? ? ? ? #selfiefornash','',positive
'bloop #selfiefornash','',positive
'ignore the fact that i look 5 in this picture #selfiefornash','',positive
'#selfiefornash spotted you behing must follow me , cause you\'re in the background 😃 .',😃,positive
'#selfiefornash almost cute lmao','',positive
'#selfiefornash hi my name is maria i was born in colombia and now live in canada and i ? ? u x20','',positive
'#selfiefornash hi my name is maria i was born in colombia and now live in canada and i ? ? u 👨 2','',positive
'#selfiefornash < check out this link please','',positive
'#selfiefornash i love all of your youtube videos and i think you are so cool ! lots of love from canada','',positive
'not a great selfie ? ? but #selfiefornash','',negative
'#selfiefornash you wanted a selfie ? here you go 😂',😂,positive
'#selfiefornash hi my name is maria i was born in colombia and now live in canada and i ? ? u 👨 1','',positive
'#selfiefornash you\'ve helped me get through the rough times nash . i love you ? ? ? ? ? ?','',positive
'#selfiefornash here is ma faaaace ? ?','',positive
'#selfiefornash i\'m nicole and i love waffles ? ? ? ? ? ?','',positive
'#selfiefornash you\'ve helped me get through the rough times nash . i love you ? ? ? ?','',positive
'#selfiefornash hello from upstate new york ! ? ? ? ? ?','',positive
'#selfiefornash you are the best ? ?','',positive
'#selfiefornash hi my name is maria i was born in colombia and now live in canada and i ? ? u 👨','',positive
'#selfiefornash i\'m nicole and i\'m from toronto ? ?','',neutral
'#selfiefornash ? ? ? ? not the best pic but doing this just for you','',positive
'my cousin and i are your fans , we love you , kisses from uruguay ? #selfiefornash','',positive
'do not like this but #selfiefornash ? ? ? ?','',negative
'#selfiefornash i ? ? you so much','',positive
'#selfiefornash selfie with the lake ? ?','',positive
'#selfiefornash when i was 5 ? ? ? ? ? ?','',positive
'#selfiefornash do not mind the way i look , but i love youuuu ! ? ? ? ?','',neutral
'#selfiefornash look how i\'m beautiful lmao follow me 😂',😂,positive
'#selfiefornash i love you baby please come to québec ? ?','',negative
'#selfiefornash hi my name is maria i was born in colombia and now live in canada and i ? ? u 👨 3',👨,positive
'#selfiefornash i\'m nicole and i love waffles ? ? ? ? ? ?','',positive
'#selfiefornash i hate my smile ew','',positive
'my name is maryam and i do not take a lot of good selfies but i love you so much ? ? #selfiefornash','',positive
'#selfiefornash here 😃',😃,positive
'only bc i\'m feeling fierce ? ? #selfiefornash','',negative
'#selfiefornash do not mind the way i look , but i love youuuu ! ? ? ? ?','',positive
'i will always love you ? ? ? ? #selfiefornash','',neutral
'#selfiefornash nash guess what ... ily ? ? ? ?','',positive
'#selfiefornash hi my name is maria i was born in colombia and now live in canada and i ? ? u x4','',neutral
'i\'m maryam and i love nash grier #selfiefornash','',neutral
'#selfiefornash do not mind the way i look , but i love youuuu ! ? ? ? ?','',positive
'lots of love from the 6ix #selfiefornash ? ? ? ?','',negative
'#selfiefornash do not mind the way i look , but i love youuuu ! ? ? ? ? ? ?','',positive
'last time and i\'m giving up ? ? excuse my smile #selfiefornash','',positive
'#selfiefornash hi my name is maria i was born in colombia and now live in canada and i ? ? u x11','',positive
'ay umm ... not to put , only that nash i love you , you are a special person ? #selfiefornash','',positive
'#selfiefornash hi my name is maria i was born in colombia and now live in canada and i ? ? u 👨 0','',positive
'#selfiefornash hi my name is maria i was born in colombia and now live in canada and i ? ? u 👨 9','',positive
'omg nash how are you keeping up with all these beautiful fans ? ? ? #selfiefornash well here\'s meeee ! ! x2','',positive
'#selfiefornash you\'ve helped me get through the rough times nash . i love you ? ? ? ?','',positive
'#selfiefornash ? ? nash literally means so much to me ? actually cuddling with his blanket right now love you','',positive
'i feel cute #selfiefornash','',positive
'#selfiefornash even though i\'m ? ? but here you go 😃 )',😃,neutral
'#selfiefornash nash come to bellingham so we can meet and hug for like a long time ? ? ? ?','',positive
'#selfiefornash i\'m nicole and i love waffles ? ? ? ? ? ?','',positive
'#selfiefornash i\'m getting tired of tweeting awkward selfies love me already lol ? ?','',positive
'#selfiefornash foloooowwww meeeee . almost deppressed about the fact you\'ll never follow me .','',negative
'#selfiefornash come to buffalo ny ? ? ? ?','',positive
'omg nash how are you keeping up with all these beautiful fans ? ? ? #selfiefornash well here\'s meeee ! ! x6','',positive
'#selfiefornash spotted 1d behind lololol','',positive
'#selfiefornash hi my name is maria i was born in colombia and now live in canada and i ? ? u x25','',positive
'#selfiefornash u must follow me cause i got my cat shirt , my feet are naked and i\'m in the sand . ily&lt 👨',👨,positive
'#selfiefornash so ... i kicked cancer\'s butt ! love you ? ? please follow me omg ? ? ? ?','',positive
'#selfiefornash i fell asleep in class on the first day of school ? ?','',positive
'#selfiefornash smilin \'','',positive
'#selfiefornash i\'m afraid of grasshoppers . ? ?','',positive
'#selfiefornash sorry im ugly','',negative
'come back to toronto so i can meet you #selfiefornash','',positive
'#selfiefornash there we gooo','',positive
'#selfiefornash you\'ve helped me get through the rough times nash . i love you ! ? ? ? ?','',positive
'#selfiefornash i\'m nicole and i love waffles ? ? ? ? ? ?','',positive
'#selfiefornash hi my name is maria i was born in colombia and now live in canada and i ? ? u x45','',positive
'#selfiefornash do not mind the way i look , but i love youuuu ! ? ?','',positive
'#selfiefornash do not mind the way i look , but i love youuuu ! ? ? ? ? ? ?','',neutral
'#selfiefornash you\'ve helped me get through the rough times nash . i love you ? ? ? ?','',neutral
'#selfiefornash love youuuuu ? ? ? ? ? ? ? ? ? ?','',negative
'#selfiefornash i kicked cancer\'s butt nash ! ! i love you please notice me ? ? ? ? ? ?','',positive
'#selfiefornash with a tree . follow me i wanna chat with u ! !','',positive
'#selfiefornash < check out this link please','',positive
'#selfiefornash < check out this link please','',positive
'#selfiefornash you\'ve helped me get through the rough times nash . i love you ? ? ? ? ? ? ? ?','',positive
'#selfiefornash love you nash , thank you for everything ? ?','',positive
'#selfiefornash sick','',negative
'#selfiefornash hi my name is maria i was born in colombia and now live in canada and i ? ? u x21','',positive
'#selfiefornash you\'ve helped me get through the rough times nash . i love you ! ! ? ?','',positive
'#selfiefornash you\'ve helped me get through the rough times nash . i love you ? ?','',positive
'omg nash how are you keeping up with all these beautiful fans ? ? ? #selfiefornash well here\'s meeee ! ! x12','',positive
'#selfiefornash i\'m nicole and i love waffles ? ? ? ? ? ?','',positive
'#selfiefornash hi my name is maria i was born in colombia and now live in canada and i ? ? u x23','',negative
'omg nash how are you keeping up with all these beautiful fans ? ? ? #selfiefornash well here\'s meeee ! ! x5','',neutral
'sorry i broke you screen ? ? ? ? im the one in the front #selfiefornash','',negative
'#selfiefornash you make me so happy it\'s incredible ilysm so proud ? ?','',positive
'#selfiefornash you\'ve helped me get through the rough times nash . i love you ! ! ? ?','',positive
'omg nash how are you keeping up with all these beautiful fans ? ? ? #selfiefornash well here\'s meeee ! ! x2','',positive
'#selfiefornash nash ilysm words can not explain ? ?','',positive
'#selfiefornash hi my name is maria i was born in colombia and now live in canada and i ? ? u x16','',positive
'omg nash how are you keeping up with all these beautiful fans ? ? ? #selfiefornash well here\'s meeee ! ! x7','',positive
'#selfiefornash i live in washington','',neutral
'#selfiefornash i\'m really ugly ahah but who cares ..','',positive
'#selfiefornash i\'m nicole and i\'m from toronto ? ?','',positive
'idk how i feel about this ... but #selfiefornash ilysm nash ? ?','',positive
'#selfiefornash do not think you\'ll see it but oh well','',positive
'i\'m ugly but #selfiefornash ? ?','',negative
'#selfiefornash i\'m nicole and i love waffles ? ? ? ? ? ?','',positive
'#selfiefornash ? ? ? ? not the best pic but doing this just for you','',positive
'#selfiefornash i\'m nicole and i\'m from toronto ? ?','',positive
'#selfiefornash hi my name is maria i was born in colombia and now live in canada and i ? ? u x43','',positive
'#selfiefornash do not mind the way i look , but i love youuuu ! ? ? ? ?','',positive
'omg nash how are you keeping up with all these beautiful fans ? ? ? #selfiefornash well here\'s meeee ! ! x14','',positive
'#selfiefornash look how i\'m beautiful and attractive ! ! 😮',😮,positive
'#selfiefornash when you try to have some top model pic .. lmao 😂 for ya love *-*',😂,positive
'#selfiefornash i\'m nicole and i love waffles ? ? ? ? ? ?','',positive
'#selfiefornash i\'m tired but i want nash to notice me ? ?','',positive
'#selfiefornash hi nash i love you .','',positive
'#selfiefornash please this this ? ?','',positive
'#selfiefornash hi my name is maria i was born in colombia and now live in canada and i ? ? u x18','',positive
'#selfiefornash plz follow i love u so much ? ?','',neutral
'#selfiefornash nash i wanna meet you . come to bellingham so i hug you so hard 😦 ? ?','',positive
'#selfiefornash i love you babe ? ?','',positive
'#selfiefornash ? ? ? ? not the best pic but doing this just for you','',positive
'#selfiefornash i love you to pluto and back ? ?','',positive
'#selfiefornash you\'ve helped me get through the rough times nash . i love you ? ? ? ? ? ?','',positive
'#selfiefornash all these pretty nash girls and i\'m over here like .... but ily babe ? ?','',positive
'you make me smile all the time and i love you very very much ? ? so here\'s to you #selfiefornash','',positive
'i\'m maria from colombia ( live in canada ) and ily ? ? #selfiefornash','',positive
'#selfiefornash hi my name is maria i was born in colombia and now live in canada and i ? ? u x17','',positive
'#selfiefornash hi my name is maria i was born in colombia and now live in canada and i ? ? u x42','',neutral
'#selfiefornash do not mind the way i look , but i love youuuu ! ? ?','',neutral
'i\'m a low key nash girl #selfiefornash','',negative
'#selfiefornash hi my name is maria i was born in colombia and now live in canada and i ? ? u x44','',positive
'#selfiefornash ? ? ? ? you always know how to make me smile ? ?','',positive
'#selfiefornash < check out this link please','',neutral
'#selfiefornash you\'ve helped me get through the rough times nash . i love you ? ? ? ?','',positive
'#selfiefornash hi my name is maria i was born in colombia and now live in canada and i ? ? u x10','',positive
'#selfiefornash i tried ? ? ? ?','',positive
'#selfiefornash ? ? sorry i look really bad in this picture ? ?','',negative
'#selfiefornash i\'m nicole and i love waffles ? ? ? ? ? ?','',positive
'omg nash how are you keeping up with all these beautiful fans ? ? ? #selfiefornash well here\'s meeee ! ! x11','',positive
'#selfiefornash you\'ve helped me get through the rough times nash . i love you ? ? ? ? ? ? ? ?','',positive
'love you ? ? ? ? can you follow me #selfiefornash 😃',😃,positive
'this was from when i went to shawns concert #selfiefornash','',positive
'#selfiefornash i\'m nicole and i love waffles ? ? ? ? ? ?','',positive
'#selfiefornash hi my name is maria i was born in colombia and now live in canada and i ? ? u x9','',neutral
'#selfiefornash < check out this link please','',neutral
'omg nash how are you keeping up with all these beautiful fans ? ? ? #selfiefornash well here\'s meeee ! ! x13','',positive
'#selfiefornash bc he makes me so happy ? ? ? ? ? ?','',positive
'#selfiefornash hello from quebec ! love you babe ? ?','',positive
'#selfiefornash hi my name is maria i was born in colombia and now live in canada and i ? ? u x22','',negative
'#selfiefornash hello my name is hope but u can just call me elisha i\'m from cold lake alberta ? ? ? ? how are you ?','',neutral
'hi i\'m katie and i\'m from toronto ? ? #selfiefornash','',positive
'#selfiefornash do not mind the way i look , but i love youuuu ! ? ? ? ? ? ?','',positive
'#selfiefornash hi my name is maria i was born in colombia and now live in canada and i ? ? u x40','',positive
'#selfiefornash i\'m nicole and i love waffles ? ? ? ? ? ?','',positive
'#selfiefornash you very probably wo not see it but whatevs','',negative
'#selfiefornash ugly but','',positive
'lots of love from the 6ix #selfiefornash ? ? ? ?','',positive
'#selfiefornash i\'m nicole and i love waffles ? ? ? ? ? ?','',negative
'me and my mom #selfiefornash come to canada please ? ? ? ? ? ?','',neutral
'#selfiefornash i\'m nicole and i love waffles ? ? ? ? ? ?','',positive
'#selfiefornash vans shirt on it . you did not followed me yet you lil heart .','',positive
'#selfiefornash ? ? ? ? not the best pic but doing this just for you','',positive
'#selfiefornash hi my name is maria i was born in colombia and now live in canada and i ? ? u x2','',neutral
'#selfiefornash you\'ve helped me get through the rough times nash . i love you ? ? ? ? ? ?','',positive
'#selfiefornash i\'m half mexican and afraid of grasshoppers and i\'ve known about you for 2 years ? ?','',neutral
'#selfiefornash hi my name is maria i was born in colombia and now live in canada and i ? ? u x14','',positive
'#selfiefornash do not mind the way i look . ? ? ? ?','',positive
'#selfiefornash hi nash ? ? i love you very much ? ?','',positive
'#selfiefornash hi my name is maria i was born in colombia and now live in canada and i ? ? u x24','',positive
'#selfiefornash hi my name is maria i was born in colombia and now live in canada and i ? ? u x12','',positive
'#selfiefornash ? ? ? ? not the best pic but doing this just for you','',positive
'#selfiefornash you\'ve helped me get through the rough times nash . i love you','',positive
'#selfiefornash cheesin \'','',positive
'#selfiefornash you\'ve helped me get through the rough times nash . i love you ? ? ? ?','',positive
'#selfiefornash ? ? ? ? not the best pic but doing this just for you','',positive
'omg nash how are you keeping up with all these beautiful fans ? ? ? #selfiefornash well here\'s meeee ! ! x4','',positive
'#selfiefornash there it is 😃',😃,positive
'lots of love from the 6ix #selfiefornash ? ? ? ?','',positive
'i got called \' mom \' #selfiefornash','',positive
'#selfiefornash nash i love you ~ ayla ? ?','',positive
'#selfiefornash you\'ve helped me get through the rough times nash . i love you ? ?','',positive
'#selfiefornash do not mind the way i look , but i love youuuu ! ? ? ? ?','',positive
'#selfiefornash heyy nash ur my lifesaver & i love u much & ik i\'m trash but dis is what i look like btw im only 9 ? ?','',neutral
'#selfiefornash i get bullied a lot','',negative
'#selfiefornash hi my name is maria i was born in colombia and now live in canada and i ? ? u x26','',positive
'#selfiefornash i am currently tweeting you ooooooh cool fact','',neutral
'#selfiefornash hi my name is maria i was born in colombia and now live in canada and i ? ? u x46','',positive
'#selfiefornash ? ? ? ? not the best pic but doing this just for you','',positive
'#selfiefornash this is my nephew and i gotta say he\'s cuter then you . sorry ily ? ?','',positive
'see a virtual tour of my listing on 227 lockwood #saginaw #mi #realestate','',positive
'i am looking for a buyer on 6595 graham #saginaw #mi #realestate','',positive
'see our latest #saginaw , mi #job and click to apply : manufacturing it manager ( 2015 ) -','',positive
'department of veterans affairs : pharmacy technician ( #saginaw , mi ) #healthcare #veterans','',positive
'see a video tour of my #listing 2815 congress #saginaw #mi #realestate','',neutral
'#engineering in #saginaw , mi : steering algorithm development ... at nexteer automotive','',positive
'i am looking for a buyer on 2331 whitemore #saginaw #mi #realestate','',positive
'i am looking for a buyer on 1903 oxford #saginaw #mi #realestate','',positive
'check out my #listing in #saginaw #mi #realestate #realtor','',positive
'adv quality engineer-eps motors & ... - nexteer automotive : ( #saginaw , mi ) #purchasing','',positive
'want to work in #saginaw , mi ? view our latest opening : #physician #veterans #job #jobs','',positive
'see a virtual tour of my listing on 124 gratiot ct . #saginaw #mi #realestate','',positive
'nexteer automotive : eps vehicle dynamics engineer ( 2015 ) ( #saginaw , mi ) #engineering #job','',positive
'i would love to show you my #listing at 2331 whitemore #saginaw #mi #realestate','',neutral
'#saginaw , mi #engineering : systems engineer - motor control ... at nexteer automotive','',neutral
'put this in ya playlist >>> #saginaw #989','',neutral
'nexteer automotive #engineering : hardware in the loop ( hil ) design ... ( #saginaw , mi )','',positive
'i am looking for a buyer on 6595 graham #saginaw #mi #realestate','',neutral
'#retail in #saginaw , mi : store manager candidate at dollar general corporation #veterans','',positive
'#saginaw , mi #engineering : staff mgr core systems & functional ... at nexteer automotive','',positive
'check out my #listing in #saginaw #mi #realestate #realtor','',positive
'see a virtual tour of my listing on mustang parcel a #saginaw #mi #realestate','',positive
'nexteer automotive #engineering #job : systems engineer - motor control ... ( #saginaw , mi )','',positive
'#socialsciences in #saginaw , mi : social ... at department of veterans affairs #veterans','',positive
'department of veterans affairs #physician #job : physician ... ( #saginaw , mi ) #veterans','',positive
'#healthcare #job alert : rn field case manager ii ... | molina healthcare | #saginaw , mi','',neutral
'see a virtual tour of my listing on 1903 oxford #saginaw #mi #realestate','',positive
'see a virtual tour of my listing on 2007 eymer #saginaw #mi #realestate','',positive
'nexteer automotive : embedded system software architect ... ( #saginaw , mi ) #engineering','',positive
'see a video tour of my #listing 2815 congress #saginaw #mi #realestate','',positive
'i would love to show you my #listing at 1715 charles #saginaw #mi #realestate','',positive
'check out my #listing in #saginaw #mi #realestate #realtor','',positive
'see a virtual tour of my listing on 6595 graham #saginaw #mi #realestate','',neutral
'check out my #listing in #saginaw #mi #realestate #realtor','',positive
'check out my #listing in #saginaw #mi #realestate #realtor','',positive
'#saginaw , mi #engineering : systems engineer - motor control ... at nexteer automotive','',positive
'i am looking for a buyer on mustang parcel a #saginaw #mi #realestate','',neutral
'i am looking for a buyer on 2815 congress #saginaw #mi #realestate','',neutral
'#engineering in #saginaw , mi : staff manager electronic systems ... at nexteer automotive','',positive
'see a video tour of my #listing 2007 eymer #saginaw #mi #realestate','',positive
'i would love to show you my #listing at 2815 congress #saginaw #mi #realestate','',positive
'check out my #listing in #saginaw #mi #realestate #realtor','',neutral
'systems engineer - controls ( 2015 ) - nexteer automotive : ( #saginaw , mi ) #engineering #job','',positive
'staff manager electronic systems ... - nexteer automotive : ( #saginaw , mi ) #engineering','',positive
'check out my #listing in #saginaw #mi #realestate #realtor','',positive
'i am looking for a buyer on 2815 congress #saginaw #mi #realestate','',neutral
'see a virtual tour of my listing on 1903 oxford #saginaw #mi #realestate','',positive
'check out my #listing in #saginaw #mi #realestate #realtor','',neutral
'nexteer automotive : new business development engineer - ... ( #saginaw , mi ) #engineering','',positive
'nexteer automotive #hr : human resources business partner - in plant ... ( #saginaw , mi )','',neutral
'i am looking for a buyer on 2331 whitemore #saginaw #mi #realestate','',positive
'i am looking for a buyer on 2815 congress #saginaw #mi #realestate','',neutral
'want to work at nexteer automotive ? we\'re #hiring in #saginaw , mi ! click for details :','',positive
'i am looking for a buyer on 2007 eymer #saginaw #mi #realestate','',neutral
'nexteer automotive #engineering : entry level system safety engineer ... ( #saginaw , mi )','',positive
'big video coming soon #saginawmichigan #saginaw #mi','',neutral
'#engineering alert : embedded system software ... | nexteer automotive | #saginaw , mi','',neutral
'our guardian angel watching over us ? ?','',positive
'\" he who touches #israel touches the apple of his eye . \" zechariah 2:8','',positive
'recent #photo -shoot of #niagarawine #bees #honey #ontariowines','',positive
'me : mirror mirror on the wall , who\'s the finest of them all ? ? ? mirror : seun dairo ! ? ? ? ?','',negative
'xo & greenroom tonight . vip/birthdays ? - 204.890.8180','',positive
'#oldschool beats will be pumping through our speakers tonight at #thewaverley for #deadpoetsfridays','',positive
'any good ?','',negative
'zack started the trend a year ago','',positive
'me . ( except i usually say yes . ? ? )','',neutral
'-so excited about my new cool tank . love it . #freemind x #openspirit','',positive
'i just got this joke ...','',negative
'my dad sometimes really sticks up for me ? ? ? ?','',positive
'acoustic mornings ? ? ? ? ? ?','',positive
'tonight pizza and pitcher #deal $19.99 . bar and kitchen open till 2am every day .','',positive
'why .... just why ....','',negative
'sunday #roda w prof . ossoduro & cm see our the new schedule & do not miss #capoeira #salve','',positive
'led corrector gel manicure $35 #nailart #notd #manicure #naturalnails #newwest #newwestminster #nails','',negative
squad,'',negative
'thank u 4 the warm 1st day welcome much appreciated ! ! #yyj','',positive
'my mom just sent this to me & i do not know how to feel ...','',neutral
'#backtoschool for this little one .','',positive
'i am weak','',negative
'reed please refollow me #rdtv ? ? ? ? ? ? ? ?','',neutral
'lesson of the day .. #aldubmaidenheaven','',positive
'at the fair yesterday with 4 month old clydesdale colt .','',positive
'huh ? 6am big truck arrives . loud motor . off . parked . 6 👨 0am on . turns around ... beep beep beep leaves . huh ? ?','',negative
'my snapchat is funny','',positive
'erin fire fighters responding to the corner of main and church for a medical ...','',positive
'i was surprised to read the rest of the list . 4 . anal 5 . swallow 6 . wear thongs','',positive
'old red rabbit','',neutral
'thought i\'d check out this name translator i keep seeing on my facebook .','',positive
'big happy birthday goes out to this beautiful girl right here ? ? ? ? ? ? i love you have a great day and party hard ? ?','',positive
'when someone\'s curling the bench bar and its chest day ...','',negative
'always a great city to come home to ! (@ vancouver international airport ( yvr ) - )','',neutral
'nothing here except water ? it\'s a kind of a nice place . ? ?','',neutral
'when boys who can sing wanna sing with u','',positive
'lookin good guys ? ? #seniors','',positive
'educating folks about the value of #rainscapes in our #fernridgelandscaping garden','',positive
'just a thought . parts of chautauqua county might be under water . #wnywx','',negative
'pumpkin cheesecake dream . #pumpkineverything (@ anderson\'s frozen custard - )','',positive
'congratulations susan & dima ! thank you for sharing this stunning image , and of course to','',positive
'smiling cuz the wine was for me','',positive
'chrissie said she\'s getting me this shirt .','',positive
'home of the rams ? ?','',neutral
'fun times cne 2015','',positive
'posse !','',neutral
'welcome to my heck','',neutral
'i went with these . - they are excellent .','',positive
'keep this in mind children','',negative
'making her mark on buffalo\'s walls . #shadow #badass','',positive
'if you ever want to see find some sick people just read comments under celebrities post . ? ? ? ? ? ? ? ? ? ?','',negative
'best text messages ? ? ? ? ? ?','',positive
'a shower , and starbucks coffee .... probably in that order .. i be good as gold','',positive
'the and jaymee curry sleepover jam begins ! #pastryboys','',positive
'and this ....','',positive
'carol from is on now ... giving us the inside scoop on this year\'s farm show !','',neutral
'new recruitment sans electric','',positive
'fresh out of the balcony garden','',positive
'a happy girl and her favorite beer #amagerbryghus #arcticsunstone #happyanniversary','',positive
'check out my roundup of versatile blanket scarves on the blog !','',positive
'my #chihuahua is so happy','',positive
'every day','',positive
'this is how i ace my burger ! #aceyourburger','',positive
'shes a bit chilly this mornin boys n girls','',positive
'look out congress !','',positive
'aldous snow hiding his forelock \' fro in his blinkers . #northerndancerturf','',negative
'do you or someone you love use medical oxygen ? follow these important safety tips ! #safetytip','',positive
'can not wait #civilwar','',neutral
'happy birthday to my good buddy tom','',positive
'really ?','',neutral
'i\'ll gladly wrangle a king cobra or a taipan , but these things scare the hell out of me ?','',negative
'rev motorsports presents the annual 2 hour motocross race at saskatoon track & trail motocross club . oct 4th','',positive
'but wait . why are people in white heading away from canada place ?','',negative
'what rural businesses are doing to survive — and thrive','',positive
'tacos at your doorstep from tilde & ! visit and place your order now !','',positive
'guess which one i\'ve read already ... if you guessed 1q84 , you\'re wrong . i hate it when people mistreat my books ! ? ?','',neutral
'“ : thanks for the rts . etc and have a great day to-day . rain expected here - but it is warm !','',positive
'i did not know internet explorer was still on #windows10 ! !','',neutral
'#tenson kourin black is a refreshing #shochu that creating an elegant aroma that pairs with its rich , deep flavour','',neutral
'boobs ?','',neutral
'.. a chasing - \" buffet \" ?','',positive
'how did this happen #allheartesks','',positive
